"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Vasselheim",2,21,1,"prologue","MATT","good evening, everyone, and welcome to tonight's episode of critical role, where a bunch of nerdy-ass voice actors sit around and play dungeons and dragons. my name is matthew mercer. i am the dungeon master for the show, and we're excited to have you. a couple of cool things about this, for those who are checking in or aren't aware of what's going on: our main party, vox machina, has been split for two different trials. we'll get into that story in a little bit, but because of that, we have some guests playing. this will be the second week of our two fantastic guests, wil wheaton and will friedle. we're excited about them. they're pretty nice. this is the second week of the wills; we're excited to have them. also, do we have any other announcements anyone wants to talk about? anything crazy coming up?",0,42.345,42.345,156,221.041445270988,NA,"role_play","MATT",0,0,0,1
"2","Vasselheim",2,21,2,"prologue","MARISHA","speaking of the wills, just to talk about the first two giveaways that we reached. that's it. once it hits the board, it's done. it's like the american flag. these are tabletop nail wrap-specific.",42.345,62.89,20.545,39,113.896325139937,NA,"role_play","MARISHA",1,0,0,0
"3","Vasselheim",2,21,3,"prologue","WIL","oh yeah, these are from our friends at espionage cosmetics.",62.89,66.062,3.172,11,208.070617906684,NA,"role_play","GUESTS",0,1,0,0
"4","Vasselheim",2,21,4,"prologue","MARISHA","yes, these are espionage cosmetics nail wraps, and they're actual tabletop",66.062,71.786,5.724,12,125.786163522012,NA,"role_play","MARISHA",1,0,0,0
"5","Vasselheim",2,21,5,"prologue","WIL","yeah, they're official licensed tabletop merchandise that we made happen. i'm very happy.",71.786,79.15,7.364,16,130.363932645301,NA,"role_play","GUESTS",0,1,0,0
"6","Vasselheim",2,21,6,"prologue","MARISHA","so yes. wear the support on your fingertips.",79.15,82.797,3.64699999999999,9,148.066904304908,NA,"role_play","MARISHA",1,0,0,0
"7","Vasselheim",2,21,7,"prologue","WIL","i have two announcements. announcement the first: for the next four hours and 56 minutes, pacific time, i am the king of the internet because i won yesterday on @midnight.",82.797,99.726,16.929,31,109.870636186426,NA,"role_play","GUESTS",0,1,0,0
"8","Vasselheim",2,21,8,"prologue","MATT","congratulations!",99.726,102.247,2.521,2,47.6001586671955,NA,"role_play","MATT",0,0,0,1
"9","Vasselheim",2,21,9,"prologue","WIL","also, hardwick hipped me to this movie that i want everybody to see, so i'm telling everyone i know about it, and i won't shut up about it. it's called what we do in the shadows. it is a comedy that is a documentary about a group of vampires who live together in a house in wellington, new zealand.",102.247,121.31,19.063,63,198.289880921156,NA,"role_play","GUESTS",0,1,0,0
"10","Vasselheim",2,21,10,"prologue","MATT","oh wait, is this the one that has jemaine clement in it?",121.31,123.171,1.861,13,419.129500268672,NA,"role_play","MATT",0,0,0,1
"11","Vasselheim",2,21,11,"prologue","WIL","yeah.",123.171,123.887,0.715999999999994,2,167.59776536313,NA,"role_play","GUESTS",0,1,0,0
"12","Vasselheim",2,21,12,"prologue","MATT","yeah, i've heard of this.",123.887,125.057,1.17,7,358.974358974358,NA,"role_play","MATT",0,0,0,1
"13","Vasselheim",2,21,13,"prologue","WIL","it is one of the most amazing, hilarious, pitch-perfect, well-done genre comedy and horror films i have ever seen. it is a delight, and i want everyone to watch it because i'm afraid it's not going to get the attention it deserves.",125.057,146.586,21.529,47,130.986111756236,NA,"role_play","GUESTS",0,1,0,0
"14","Vasselheim",2,21,14,"prologue","WILL","this is a new movie? this isn't something from years ago?",146.586,149.135,2.54899999999998,13,306.002353864263,NA,"role_play","GUESTS",0,1,0,0
"15","Vasselheim",2,21,15,"prologue","WIL","from this year, yeah.",149.135,150.37,1.23500000000001,5,242.914979757082,NA,"role_play","GUESTS",0,1,0,0
"16","Vasselheim",2,21,16,"prologue","MATT","this episode sponsored by what we do no, i'm kidding.",150.37,153.167,2.797,12,257.418662853057,NA,"role_play","MATT",0,0,0,1
"17","Vasselheim",2,21,17,"prologue","ORION","tomorrow, friday, on gather your party, i had a thumbtack comedy buddy, alex lewis, and keith habersberger",153.167,165.826,12.659,17,80.5750849198199,NA,"role_play","ORION",1,0,0,0
