"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Briarwoods",3,30,1,"prologue","MATT","welcome everyone, to tonight's episode of critical role, a special halloween edition. my name is matthew mercer. i am the dungeon master for this show. this wonderful show, where a bunch of us crazy voice actors get together and roll dice as a bunch of nerdy dnd players. so. welcome. for all the newcomers, i am not normally dressed this insane. we'll be revealing the rest of our cast here in just a moment. but yeah, before we get to that, i wanted to get through some quick announcements overall. let's see. first and foremost, for those who missed the announcement yesterday: unfortunately, orion acaba is no longer with critical role going forward. he has his own twitch channel; he's pushing forward on all of that. please go and show him support. we wish him the best; much love to him. just to clarify, too: there's been a lot of speculation stuff like that this was a corporate thing, and people putting all the blame on geek and sundry. this was a joint decision between critical role and geek and sundry all parties agreed. please try and be respectful to everyone involved. appreciate that. other things going forward. we have our ""how do you want to do this?"" shirt up on the website. we put that up last week and announced that, for those who are interested in getting that. hopefully, they have restocked, because they were sold out really fast. keep an eye on that and grab one if you're interested. let's see. also, today we had vax'ildan's song playlist on spotify go live on the website. so you can go watch or listen to ""songs to stab people to,"" which is a pretty great little rendition there. also, my interview went up today on the geek and sundry website, so you can go ahead and check out my talk and discussion and q and a about the show and people involved and go read that and see if it tickles your fancy. [geralt voice] i feel like i should be doing it like this for the rest of the night.",0.124,110.388,110.264,362,196.98178916056,NA,"role_play","MATT",0,0,0,1
"2","Briarwoods",3,30,2,"prologue","TRAVIS","yes, you should!",110.388,111.38,0.99199999999999,4,241.93548387097,NA,"role_play","TRAVIS",1,0,0,0
"3","Briarwoods",3,30,3,"prologue","MATT","dungeon mastering down here for the remainder. it's a good plan. let's see. taliesin, you had an announcement?",111.38,116.879,5.49900000000001,21,229.132569558101,NA,"role_play","MATT",0,0,0,1
"4","Briarwoods",3,30,4,"prologue","TALIESIN","i did. hi, sorry. for those of you on twitter, you now know what i was just doing. yes, i'm going to be at oni con. i'm flying to oni con in galveston, texas at 6:30 tomorrow morning. yay.",116.879,132.777,15.898,43,162.284564096113,NA,"role_play","TALIESIN",1,0,0,0
"5","Briarwoods",3,30,5,"prologue","MARISHA","yay!",132.777,133.67,0.893000000000001,2,134.378499440089,NA,"role_play","MARISHA",1,0,0,0
"6","Briarwoods",3,30,6,"prologue","TALIESIN","huzzah. so you can see me at galveston, texas between now and sunday. i'll be there. i'll be rolling around. i'll be a little jetlagged. it'll be great.",133.67,144.867,11.197,33,176.833080289363,NA,"role_play","TALIESIN",1,0,0,0
"7","Briarwoods",3,30,7,"prologue","MATT","all righty, good announcement. i like it, it's a good announcement. let's see, next up: liam, you wanted to mention something?",144.867,153.351,8.48400000000001,24,169.73125884017,NA,"role_play","MATT",0,0,0,1
"8","Briarwoods",3,30,8,"prologue","LIAM","yes, i have two announcements. one, sam and i have returned to the podcasting scene and released a new episode of all work no play. it's been an eight-month hiatus, so that's out; you find that on itunes and elsewhere, but even bigger than that, i wanted to announce the show's partnership with wyrmwood gaming. we are now all using gorgeous custom-made wyrmwood boxes with character names etched in and all that. they're gorgeous. and if anyone heads over to wyrmwoodgaming.com and uses the coupon code critrole, then you will get a discount on any purchases you make there from here into perpetuity that's not true at all. as long as we're having a good time with wyrmwood. so thank you, wyrmwood, for the boxes, and everybody please go check them out.",153.351,205.626,52.275,142,162.984218077475,NA,"role_play","LIAM",1,0,0,0
"9","Briarwoods",3,30,9,"prologue","LAURA","what was the code again?",205.626,207.438,1.81199999999998,6,198.675496688744,NA,"role_play","LAURA",1,0,0,0
"10","Briarwoods",3,30,10,"prologue","LIAM","critrole. i want to lick mine and make love to it all night long.",207.491,212.55,5.059,15,177.900770903341,NA,"role_play","LIAM",1,0,0,0
