"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","End",8,110,1,"prologue","MATT","we've just returned from the chaos of gen con, which was awesome, and we're all still recovering from that chaos. it was a very high-energy weekend. we got to meet a lot of you guys out there. didn't get to meet enough of you. there's only so much time in the weekend, and those that we didn't, we'll hopefully get a chance to meet you at a future event. the live show went really well. we hope people who were there enjoyed it. let's see. we have laura and travis coming in hot right now. they'll be here as soon as they can. in the interim, couple announcements, couple fun things. one, there will not be a standard episode of critical role next week because me, taliesin, marisha, laura, and travis will be off in the desert somewhere. instead, there will be a one-shot being run by none other than the wonderful, illustrious, talented sam riegel. his first game of any roleplaying game he's ever dmed before.",0.099,51.095,50.996,179,210.604753313985,NA,"role_play","MATT",0,0,0,1
"2","End",8,110,2,"prologue","SAM","i was just learning how to dm from matt about a minute ago! and i think i know.",51.095,58.563,7.468,19,152.651312265667,NA,"role_play","SAM",1,0,0,0
"3","End",8,110,3,"prologue","MATT","i think you've got this. you want to talk about any of the people who will be playing with you?",58.563,63.971,5.40799999999999,22,244.082840236687,NA,"role_play","MATT",0,0,0,1
"4","End",8,110,4,"prologue","SAM","sure! my players that i will be controlling that's how it works, right, matt? my players will be the talented and charming liam o'brien: dagger, dagger, dagger, dagger, dagger; the charming and cabbage-smelling brian foster; friend of the show and charming everything, mary elizabeth mcglynn; young ashly burch, pulling some shit out of her ass, i'm sure, which is going to be awesome; and then a player we have not played with yet. he's a lovely voice actor and a talented man: eric bauza. look him up on imdb. he's the voice of everything.",63.971,118.527,54.556,101,111.078524818535,NA,"role_play","SAM",1,0,0,0
"5","End",8,110,5,"prologue","LIAM","bauza is funny as fuck.",118.527,120.951,2.42399999999999,6,148.514851485149,NA,"role_play","LIAM",1,0,0,0
"6","End",8,110,6,"prologue","SAM","he has never played dungeons and dragons before.",120.951,123.565,2.614,9,206.579954093343,NA,"role_play","SAM",1,0,0,0
"7","End",8,110,7,"prologue","MATT","i'm legitimately sad that we're gone next week. just so we can't be in the wings, to watch it in person.",123.565,130.334,6.76900000000001,25,221.598463583986,NA,"role_play","MATT",0,0,0,1
"8","End",8,110,8,"prologue","MARISHA","we'll have a lot of road time to watch it on the way back.",130.334,132.809,2.47499999999999,16,387.878787878789,NA,"role_play","MARISHA",1,0,0,0
"9","End",8,110,9,"prologue","LIAM","with bauza at the table, any celebrity could show up. he can impersonate anybody. anybody.",132.809,140.379,7.56999999999999,16,126.816380449141,NA,"role_play","LIAM",1,0,0,0
"10","End",8,110,10,"prologue","MATT","he has about five or six years before he becomes the voiceover industry. the living embodiment of it. absorbs us like end of akira. so that's going to be fun. look forward to that next week. let's see, what else?",140.379,154.958,14.579,43,176.966870155703,NA,"role_play","MATT",0,0,0,1
"11","End",8,110,11,"prologue","SAM","merch, laura oh.",154.958,157.572,2.614,4,91.8133129303747,NA,"role_play","SAM",1,0,0,0
"12","End",8,110,12,"prologue","LIAM","oh, there's some stuff in the store!",157.572,160.361,2.78899999999999,9,193.617784152027,NA,"role_play","LIAM",1,0,0,0
"13","End",8,110,13,"prologue","MARISHA","oh man! so many good things!",160.361,165.266,4.905,7,85.6269113149847,NA,"role_play","MARISHA",1,0,0,0
"14","End",8,110,14,"prologue","LIAM","okay, go to geek and sundry's dot com, whatever the store is!",165.266,170.158,4.892,14,171.708912510221,NA,"role_play","LIAM",1,0,0,0
"15","End",8,110,15,"prologue","MATT","you're going to get the shit beat out of you. she's watching it right now.",170.158,179.324,9.16600000000003,18,117.826751036439,NA,"role_play","MATT",0,0,0,1
"16","End",8,110,16,"prologue","TALIESIN","oh. well, then you're in trouble.",179.324,185.4,6.07599999999999,8,78.9993416721528,NA,"role_play","TALIESIN",1,0,0,0
"17","End",8,110,17,"prologue","SAM","is there a book update? is there a sticker update? is there a shirt update?",185.4,190.229,4.82900000000001,16,198.798923172499,NA,"role_play","SAM",1,0,0,0
"18","End",8,110,18,"prologue","MARISHA","there is a sticker update. we found them. the mail has found them from where usps quite literally lost them. i think the distributor found them and now they're bringing some back to the distributor so they can be sent back to us, and then we will be dropping those in the mail.",190.229,211.159,20.93,55,157.668418537984,NA,"role_play","MARISHA",1,0,0,0
"19","End",8,110,19,"prologue","MATT","we'll be giving those to everyone who was there at gen con and signed up. whatever's left over, we'll get announcements up as to how we can get those to some folks, as well. we've got a process on that one. the tal'dorei campaign guide went well, apparently, at gen con. people seemed to like it. i hope you like it. i know they're pushing hard to get those orders out, all pre-orders, by midto late-september. so follow @greenroninpub at twitter for any updates on when those'll be going out. thank you very much.",211.159,240.343,29.184,104,213.815789473684,NA,"role_play","MATT",0,0,0,1
"20","End",8,110,20,"prologue","LIAM","we should probably re-announce the art book that we're making. there's an art book that's happening. it's going to hit in the fall, at some point. it's amazing. we've seen it. we've held an approximation of it.",240.343,251.271,10.928,46,252.562225475842,NA,"role_play","LIAM",1,0,0,0
"21","End",8,110,21,"prologue","MATT","we've all sobbed silently as we've looked through it.",251.271,253.263,1.99200000000002,12,361.445783132527,NA,"role_play","MATT",0,0,0,1
"22","End",8,110,22,"prologue","LIAM","it's beautiful.",253.263,255.337,2.07399999999998,4,115.718418514948,NA,"role_play","LIAM",1,0,0,0
"23","End",8,110,23,"prologue","MATT","it's the phenomenal celebration of everything that you guys have put together around this game and i'm so excited for you guys to see it.",255.337,264.234,8.89699999999999,28,188.82769472856,NA,"role_play","MATT",0,0,0,1
"24","End",8,110,24,"prologue","MARISHA","it feels like a time capsule, but in a book.",264.234,267.57,3.33600000000001,11,197.841726618704,NA,"role_play","MARISHA",1,0,0,0
"25","End",8,110,25,"prologue","LIAM","and as long as we're vamping, i've seen some of that comic book, man. it's looking good. it's under the table in my bag. it looks so good.",267.57,278.408,10.838,33,182.690533308728,NA,"role_play","LIAM",1,0,0,0
"26","End",8,110,26,"prologue","MATT","our buddy mr. colville's done a fine job. olivia's done an amazing job, as well. everyone involved has been great.",278.408,288.331,9.923,23,139.07084551043,NA,"role_play","MATT",0,0,0,1
"27","End",8,110,27,"prologue","MARISHA","it's so cute. we love it.",288.331,291.237,2.90600000000001,8,165.175498967653,NA,"role_play","MARISHA",1,0,0,0
"28","End",8,110,28,"prologue","SAM","i think we've stalled all we can stall, right? by the way, the reason travis and laura are not here is because we all brought our dice and our little character sheets to indianapolis, and they left theirs at home, so they drove home to go get it.",291.237,307.886,16.649,50,180.19100246261,NA,"role_play","SAM",1,0,0,0
"29","End",8,110,29,"prologue","MARISHA","yeah. because you need a character sheet. it's important when you've crawled into a mountain's butt.",307.886,315.806,7.91999999999996,20,151.515151515152,NA,"role_play","MARISHA",1,0,0,0
"30","End",8,110,30,"prologue","MATT","yeah. that's what the name of this module is going to be: crawling into the mountain's butt. gygax would be proud.",315.806,322.672,6.86600000000004,24,209.729099912612,NA,"role_play","MATT",0,0,0,1
"31","End",8,110,31,"prologue","LIAM","we're behind his meniscus, right? aren't we in his knee?",322.672,326.508,3.83599999999996,13,203.336809176228,NA,"role_play","LIAM",1,0,0,0
"32","End",8,110,32,"prologue","MATT","hip joint.",326.508,330.531,4.02300000000002,3,44.7427293064874,NA,"role_play","MATT",0,0,0,1
"33","End",8,110,33,"prologue","LIAM","oh, real close to the butt, yeah!",330.531,332.9,2.36899999999997,8,202.617138032928,NA,"role_play","LIAM",1,0,0,0
"34","End",8,110,34,"prologue","MARISHA","right in that sciatic nerve.",332.9,337.296,4.39600000000002,6,81.89262966333,NA,"role_play","MARISHA",1,0,0,0
"35","End",8,110,35,"prologue","MATT","bringing it into territory i'm very familiar with right now.",337.296,342.881,5.58499999999998,12,128.916741271263,NA,"role_play","MATT",0,0,0,1
"36","End",8,110,36,"prologue","MARISHA","can we do that? can we find pressure points and take him down with acupressure?",342.881,347.868,4.98700000000002,16,192.500501303388,NA,"role_play","MARISHA",1,0,0,0
"37","End",8,110,37,"prologue","MATT","that's up to you guys. oh, and for next week, for talks, i believe you're doing a special talks machina?",347.868,356.462,8.59399999999999,23,160.577146846637,NA,"role_play","MATT",0,0,0,1
"38","End",8,110,38,"prologue","LIAM","we're doing something. we're going to fuck around.",356.462,359.773,3.31100000000004,11,199.335548172755,NA,"role_play","LIAM",1,0,0,0
"39","End",8,110,39,"prologue","SAM","i don't actually know. i'm laser-focused on my shitty one-shot.",359.773,365.048,5.27499999999998,15,170.616113744077,NA,"role_play","SAM",1,0,0,0
"40","End",8,110,40,"prologue","LIAM","brian and i are chatting about it. you'll be naked.",365.048,369.118,4.06999999999999,12,176.904176904177,NA,"role_play","LIAM",1,0,0,0
"41","End",8,110,41,"prologue","MARISHA","thanks for tanking the week for us.",369.118,372.046,2.928,8,163.934426229508,NA,"role_play","MARISHA",1,0,0,0
"42","End",8,110,42,"prologue","SAM","we're also doing wednesday club, me and liam. we're going to be talking about my favorite book, hellboy.",372.046,379.604,7.55799999999999,21,166.710770044986,NA,"role_play","SAM",1,0,0,0
"43","End",8,110,43,"prologue","LIAM","i'm going to be bringing in a bag of bazooka joe comics, from the gum.",379.604,384.13,4.52600000000001,17,225.364560318161,NA,"role_play","LIAM",1,0,0,0
