"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Vestiges",5,62,1,"prologue","MATT","hi, guys! let's give it up for claudia for putting almost this whole thing together. so really quick, i just wanted to say very special thanks to you guys from me and felicia. doing these kind of events where we have this kind of community has been the number-one goal from geek and sundry. so again, thank you guys so much for coming. we're excited to have you; we're excited to keep doing this. so yeah, you're awesome.",1.344,29.297,27.953,84,180.30265087826,NA,"role_play","MATT",0,0,0,1
"2","Vestiges",5,62,2,"prologue","MATT","all right, let's get down to it. first up, the man with the grog. travis, come on out!",32.916,41.96,9.044,20,132.684652808492,NA,"role_play","MATT",0,0,0,1
"3","Vestiges",5,62,3,"prologue","MATT","we got six more people, travis. come on. fresh off the plane from new york city: ashley johnson!",62.629,73.477,10.848,19,105.088495575221,NA,"role_play","MATT",0,0,0,1
"4","Vestiges",5,62,4,"prologue","ASHLEY","whoa! i'm a monstah!",78.252,83.378,5.126,6,70.2301989855637,NA,"role_play","ASHLEY",1,0,0,0
"5","Vestiges",5,62,5,"prologue","MATT","next up is travis's better half: laura bailey!",97.902,103.241,5.339,10,112.380595617157,NA,"role_play","MATT",0,0,0,1
"6","Vestiges",5,62,6,"prologue","LAURA","this is amazing! what?!",125.381,129.175,3.79400000000001,5,79.0722192936213,NA,"role_play","LAURA",1,0,0,0
"7","Vestiges",5,62,7,"prologue","MATT","your favorite druid: marisha ray!",129.175,133.122,3.947,6,91.2085127945274,NA,"role_play","MATT",0,0,0,1
"8","Vestiges",5,62,8,"prologue","MARISHA","what?!",148.274,151.824,3.55000000000001,2,33.8028169014083,NA,"role_play","MARISHA",1,0,0,0
"9","Vestiges",5,62,9,"prologue","MATT","and give it up for taliesin!",151.824,156.494,4.66999999999999,7,89.9357601713064,NA,"role_play","MATT",0,0,0,1
"10","Vestiges",5,62,10,"prologue","MATT","and last but not least: sam riegel!",175.519,179.615,4.096,8,117.1875,NA,"role_play","MATT",0,0,0,1
"11","Vestiges",5,62,11,"prologue","MATT","all right, the man who brings it all to life with his amazing imagination: matthew mercer!",203.207,210.322,7.11500000000001,17,143.359100491918,NA,"role_play","MATT",0,0,0,1
"12","Vestiges",5,62,12,"prologue","LAURA","should we sit?",246.332,247.849,1.517,4,158.206987475281,NA,"role_play","LAURA",1,0,0,0
"13","Vestiges",5,62,13,"prologue","MATT","well, first and foremost, guys, i want to thank all of you for being here tonight, for what is already the craziest night of my life in a long time. and we haven't even started, really, which is nuts. i want to give a big thanks to the dungeons and dragons team and wizards of the coast for gifting us an awesome series of gift bundles that we'll be able to give out to some of you lucky winners here in the audience and some of you lucky folks at home, as well. there'll be information for that throughout the chat as those events arrive. and also, in that same vein, thank you to them for helping me and chris come together and help make the event of force grey: giant hunters, a new series we've been working on, recently coming out.",248.06,292.47,44.41,147,198.603918036478,NA,"role_play","MATT",0,0,0,1
"14","Vestiges",5,62,14,"prologue","MATT","we have four episodes already out for that, if you haven't seen it yet. the fifth one comes out this week on monday on nerdist. and this will be introducing brian posehn's character; he'll finally be joining the campaign for that, and some crazy shit goes down, so don't miss it. yeah, and i think we have one other cool announcement, if you guys want to take this one.",295.301,317.862,22.561,74,196.799787243473,NA,"role_play","MATT",0,0,0,1
"15","Vestiges",5,62,15,"prologue","MATT","yeah, so we're really excited that this is chris pramas, from amazing green ronin, who did the titansgrave book and series. and we're excited; that's been a labor of love for a long time, but we're able to announce that we will have a critical role campaign book coming out.",317.862,335.179,17.317,55,190.564185482474,NA,"role_play","MATT",0,0,0,1
"16","Vestiges",5,62,16,"prologue","MATT","so chris, you want to tell them about it?",338.434,341.164,2.72999999999996,10,219.780219780223,NA,"role_play","MATT",0,0,0,1
"17","Vestiges",5,62,17,"prologue","CHRIS","hey! try to get the energy up, people. this is exciting. hey, i'm chris pramas. i'm the president of green ronin publishing. you may know me from such things as season one of tabletop and titansgrave. and yeah, we're going to be publishing critical role rpg books. they'll be for 5th edition rules, and the awesomest part is that matt is going to write them.",341.164,369.798,28.634,70,146.678773486065,NA,"role_play","GUESTS",0,1,0,0
"18","Vestiges",5,62,18,"prologue","MATT","so you can look for that q1 2017?",378.116,382.826,4.71000000000004,9,114.649681528662,NA,"role_play","MATT",0,0,0,1
"19","Vestiges",5,62,19,"prologue","CHRIS","spring?",382.826,384.67,1.84399999999999,2,65.0759219088939,NA,"role_play","GUESTS",0,1,0,0
"20","Vestiges",5,62,20,"prologue","MATT","spring 2017. all right, well, i think that's it, so let's get started. enjoy the show, everyone!",384.67,393.881,9.21099999999996,20,130.279014222126,NA,"role_play","MATT",0,0,0,1
