"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","End",8,102,1,"prologue","MATT","hello everyone! close. welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons, rolling dice and shit. so welcome! always awkward. anyway, before we get into the game, we're going to do some quick announcements for the evening. first off, we had our recent 100th episode, and i think we have some merch in there. laura, any updates?",0,20.818,20.818,74,213.276971851283,NA,"role_play","MATT",0,0,0,1
"2","End",8,102,2,"prologue","LAURA","oh my gosh, all that crazy merch that we have! we have those posters, you guys, those amazing david mack posters that look so pretty. the signed versions are going to be in the store for one more week, and the non-signed version is going to be in the store for two more weeks! and that's it, and then they're gone forever. so tell your friends, tell your buddies, tell everyone you know.",20.818,42.073,21.255,77,217.360621030346,NA,"role_play","LAURA",1,0,0,0
"3","End",8,102,3,"prologue","TRAVIS","hide your neighbors, hide your wife.",42.073,44.429,2.356,7,178.268251273345,NA,"role_play","TRAVIS",1,0,0,0
"4","End",8,102,4,"prologue","LAURA","that's right. and we also have our scanlan concert tees and our slayer's cake aprons. our hats are out of stock, but everything else should be in there if you guys want to go check it out.",44.429,52.745,8.316,40,288.600288600289,NA,"role_play","LAURA",1,0,0,0
"5","End",8,102,5,"prologue","MATT","fantastic.",52.745,54.105,1.36,2,88.2352941176471,NA,"role_play","MATT",0,0,0,1
"6","End",8,102,6,"prologue","LAURA","in the shop at geekandsundry.com.",54.105,56.078,1.97300000000001,7,212.873796249366,NA,"role_play","LAURA",1,0,0,0
"7","End",8,102,7,"prologue","LIAM","sold.",56.078,56.935,0.856999999999999,2,140.023337222871,NA,"role_play","LIAM",1,0,0,0
"8","End",8,102,8,"prologue","MARISHA","word.",56.935,57.839,0.903999999999996,2,132.743362831859,NA,"role_play","MARISHA",1,0,0,0
"9","End",8,102,9,"prologue","MATT","thank you, laura.",57.839,58.971,1.132,4,212.014134275619,NA,"role_play","MATT",0,0,0,1
"10","End",8,102,10,"prologue","LAURA","hey, you're welcome.",58.971,60.202,1.231,5,243.704305442729,NA,"role_play","LAURA",1,0,0,0
