"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","End",8,101,1,"prologue","MATT","hello, everyone, and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons at the same table. thank you so much for your patience. as mentioned last week, we're adjusting and changing and updating things and taking your feedback and our feedback, and everyone's been working really hard to make this set progressively better and better to make it a better experience. this is our first time all at the same table since the home game.",0.067,23.67,23.603,93,236.410625767911,NA,"role_play","MATT",0,0,0,1
"2","End",8,101,2,"prologue","MATT","but no, seriously, don't do that. that's okay.",28.083,32.203,4.12,11,160.194174757281,NA,"role_play","MATT",0,0,0,1
"3","End",8,101,3,"prologue","MARISHA","still in front of a green screen.",32.203,34.069,1.866,8,257.234726688103,NA,"role_play","MARISHA",1,0,0,0
"4","End",8,101,4,"prologue","MATT","still in front of a green screen. totally. thank you guys so much for being patient. we are up now, and let's dive into the announcements for the evening. we don't have a whole lot this week, but we have, let's see. any updates as far as the merch is concerned?",34.069,46.805,12.736,55,259.108040201005,NA,"role_play","MATT",0,0,0,1
"5","End",8,101,5,"prologue","LAURA","the merchandises? well, you know, we do have that amazing david mack poster.",46.805,51.686,4.881,14,172.095881991395,NA,"role_play","LAURA",1,0,0,0
"6","End",8,101,6,"prologue","SAM","but i thought that was only a limited-release item, laura.",51.686,56.578,4.892,12,147.179067865903,NA,"role_play","SAM",1,0,0,0
"7","End",8,101,7,"prologue","LAURA","it is, actually, but it's available for three more weeks. the signed version is available for two more weeks. and since it is a limited-time release thing, if you know anybody that watches the show but is maybe way behind and they're not watching live, it would probably be nice to let them know about it, because i still get some messages about the joe mad poster that people can't get anymore. so it will be gone after this, so it's nice if they can get it, too. and we have the scanlan tee, and we have our amazing slayer's take aprons. slayer's cake aprons.",56.578,87.482,30.904,113,219.389075847787,NA,"role_play","LAURA",1,0,0,0
"8","End",8,101,8,"prologue","SAM","let's talk about the scanlan t-shirt a little more.",87.482,89.988,2.506,12,287.31045490822,NA,"role_play","SAM",1,0,0,0
"9","End",8,101,9,"prologue","LAURA","we have the amazing scanlan concert tee.",89.988,92.822,2.834,8,169.371912491178,NA,"role_play","LAURA",1,0,0,0
"10","End",8,101,10,"prologue","TRAVIS","that asshole? no, we're good.",92.822,95.959,3.137,7,133.885878227606,NA,"role_play","TRAVIS",1,0,0,0
"11","End",8,101,11,"prologue","LAURA","and, you know, a bunch of other t-shirts as well, and a whole bunch of other things. go check out the shop on geekandsundry.com and you'll see all of the merchandise that's available.",95.959,104.117,8.158,38,279.480264770777,NA,"role_play","LAURA",1,0,0,0
"12","End",8,101,12,"prologue","MATT","all right, cool. also, a reminder, guys, the tal'dorei campaign guide's coming out at gencon in august. pre-orders go up, i believe, mid-july, and i think if you pre-order it, i think it's like five extra bucks or something like that, you get the pdf download immediately. all the information is on green ronin's website, so go check it out if you have any questions there, because they can answer them better than i can. i'm steeped in art approvals and everything right now.",104.117,137.311,33.194,93,168.102669157077,NA,"role_play","MATT",0,0,0,1
"13","End",8,101,13,"prologue","MARISHA","the art is looking so good!",137.311,140.221,2.91,7,144.329896907217,NA,"role_play","MARISHA",1,0,0,0
"14","End",8,101,14,"prologue","MATT","it's looking awesome. we've pulled in some we've got a lot of community artists that we pushed over towards green ronin, so they've been pulling people from the community, which makes me happy, because i want to get as many of you guys involved as possible in this.",140.221,152.25,12.029,53,264.36112727575,NA,"role_play","MATT",0,0,0,1
"15","End",8,101,15,"prologue","LAURA","as many of us as possible?",152.25,154.448,2.19800000000001,7,191.08280254777,NA,"role_play","LAURA",1,0,0,0
"16","End",8,101,16,"prologue","LIAM","i can't draw for shit.",154.448,156.067,1.619,7,259.419394688079,NA,"role_play","LIAM",1,0,0,0
"17","End",8,101,17,"prologue","SAM","i can do some art.",156.067,157.358,1.291,6,278.853601859025,NA,"role_play","SAM",1,0,0,0
"18","End",8,101,18,"prologue","MATT","i was referring to the community, not you guys.",157.358,159.17,1.81199999999998,10,331.125827814573,NA,"role_play","MATT",0,0,0,1
"19","End",8,101,19,"prologue","TRAVIS","sam's art is really rare.",159.17,160.807,1.637,7,256.566890653635,NA,"role_play","TRAVIS",1,0,0,0
"20","End",8,101,20,"prologue","MATT","yeah, i've seen it, and it's pretty... yeah. they all wind up looking like genitals. it's crazy. we have the podcast, which is now up.",160.807,169.934,9.12700000000001,29,190.643146707571,NA,"role_play","MATT",0,0,0,1
"21","End",8,101,21,"prologue","MATT","audio podcast, for people who want to save their data and listen on long drives.",172.01,175.16,3.15000000000001,16,304.761904761904,NA,"role_play","MATT",0,0,0,1
"22","End",8,101,22,"prologue","LAURA","who don't want to look at our faces.",175.16,177.139,1.97900000000001,10,303.183425972711,NA,"role_play","LAURA",1,0,0,0
"23","End",8,101,23,"prologue","MATT","i don't blame you.",177.139,178.723,1.584,6,227.272727272727,NA,"role_play","MATT",0,0,0,1
"24","End",8,101,24,"prologue","TRAVIS","for no other reason than for those sam riegel advertisements at the beginning.",178.723,181.761,3.03799999999998,14,276.497695852536,NA,"role_play","TRAVIS",1,0,0,0
"25","End",8,101,25,"prologue","MATT","so we got that. and we have wednesday club.",181.761,191.343,9.58199999999999,10,62.6174076393238,NA,"role_play","MATT",0,0,0,1
"26","End",8,101,26,"prologue","TALIESIN","yeah, wednesday club next week. i don't actually know what we're doing, because i haven't looked at the 30-plus messages in that text thread, because i've been working on a thing that i can't talk about yet that's going to be really, really great.",191.343,202.521,11.178,52,279.119699409555,NA,"role_play","TALIESIN",1,0,0,0
"27","End",8,101,27,"prologue","SAM","taliesin, i feel like most of the time you don't know what you're going to be talking about.",202.521,209.017,6.49600000000001,21,193.965517241379,NA,"role_play","SAM",1,0,0,0
"28","End",8,101,28,"prologue","TALIESIN","that's true.",209.017,210.299,1.28200000000001,4,187.20748829953,NA,"role_play","TALIESIN",1,0,0,0
"29","End",8,101,29,"prologue","SAM","so maybe you should just have a go-to. like, it's going to be daredevil again. or something. just something.",210.299,214.631,4.33199999999999,22,304.709141274239,NA,"role_play","SAM",1,0,0,0
"30","End",8,101,30,"prologue","TALIESIN","what are we going to yeah, we need a go-to. what was going to be our blanket go-to? i'm not sure.",214.631,220.45,5.81899999999999,25,257.776250214814,NA,"role_play","TALIESIN",1,0,0,0
"31","End",8,101,31,"prologue","TRAVIS","punisher.",220.45,221.363,0.913000000000011,2,131.434830230009,NA,"role_play","TRAVIS",1,0,0,0
"32","End",8,101,32,"prologue","MARISHA","great lakes avengers",221.363,222.66,1.297,3,138.781804163454,NA,"role_play","MARISHA",1,0,0,0
"33","End",8,101,33,"prologue","TALIESIN","great lakes avengers is actually pretty spectacular. it's hard to say it. great lakes avengers.",222.66,226.475,3.815,17,267.365661861075,NA,"role_play","TALIESIN",1,0,0,0
"34","End",8,101,34,"prologue","MATT","make a big effort to bring back the what the?! comics.",226.475,229.588,3.113,12,231.288146482493,NA,"role_play","MATT",0,0,0,1
"35","End",8,101,35,"prologue","LIAM","what about the scientology graphic novels?",229.588,233.114,3.52600000000001,7,119.115144639818,NA,"role_play","LIAM",1,0,0,0
"36","End",8,101,36,"prologue","TALIESIN","i haven't read those. do they have those?",233.114,235.251,2.137,10,280.767430978007,NA,"role_play","TALIESIN",1,0,0,0
"37","End",8,101,37,"prologue","LIAM","well, i'm up to level six.",235.251,236.868,1.61699999999999,8,296.846011131727,NA,"role_play","LIAM",1,0,0,0
"38","End",8,101,38,"prologue","TALIESIN","do you want to be a guest on the show?",238.725,241.065,2.34,11,282.051282051282,NA,"role_play","TALIESIN",1,0,0,0
"39","End",8,101,39,"prologue","MATT","you've almost learned invisibility! anyway. apologies to all our scientology fans.",241.065,247.001,5.93600000000001,13,131.401617250674,NA,"role_play","MATT",0,0,0,1
"40","End",8,101,40,"prologue","SAM","yeah, we just lost half the audience.",247.001,248.871,1.87,8,256.684491978609,NA,"role_play","SAM",1,0,0,0
"41","End",8,101,41,"prologue","MATT","all right, so.",248.871,252.813,3.94199999999998,4,60.8828006088283,NA,"role_play","MATT",0,0,0,1
"42","End",8,101,42,"prologue","LIAM","sea org uniforms, watching a giant-screen tv of critical role.",252.813,256.978,4.16500000000002,12,172.869147659063,NA,"role_play","LIAM",1,0,0,0
"43","End",8,101,43,"prologue","MATT","exactly. and signal boost?",262.09,265.228,3.13800000000003,5,95.6022944550659,NA,"role_play","MATT",0,0,0,1
"44","End",8,101,44,"prologue","MARISHA","jeff lewis. we announced it on tuesday on talks. yeah, jeff lewis, still jeff.",265.228,270.034,4.80599999999998,15,187.265917602997,NA,"role_play","MARISHA",1,0,0,0
"45","End",8,101,45,"prologue","MATT","all right, cool. then, unless we have anything else to announce, let's get into tonight's episode of critical role. [dramatic music]",270.034,369.122,99.088,24,14.5325367350234,NA,"role_play","MATT",0,0,0,1
"46","End",8,101,46,"prologue","MATT","welcome back. so, getting us up to speed as to what happened last time. vox machina had recently been visited by an old ally, scanlan shorthalt, who had spent the past year or so",369.182,381.849,12.667,34,161.04839346333,NA,"role_play","MATT",0,0,0,1
"47","End",8,101,47,"first_half_rp","LAURA","an old ally.",381.849,383.266,1.41700000000003,4,169.371912491175,NA,"role_play","LAURA",1,0,0,0
"48","End",8,101,48,"first_half_rp","MATT","yeah. hey. building a reputation and a criminal ring in ank'harel as a forging master in various types of furniture and accoutrements. and upon realizing through the aid of one his hired help, lionel, or chud. chad? chod. whatever the various pronunciations were that came through. discovered that there was a second sphere, apparently on some sort of pyramid-like ziggurat structure not far from ank'harel. upon you returning as scanlan to notify the party, you all made your way to ank'harel, briefly met with kaylie, and saw a little bit of the setup that they've been building for the past year or so, and then made your way towards the smouldercrown mountains to the southeast of ank'harel, where apparently this structure resides and this cult, that is apparently sacrificing objects of magical power towards this black sphere. so you made your way to the outskirts of this mountain, discovered that the entrance that was previously there had been collapsed, and discovered a new, carved entrance into the mountain, were beset by a few traps, made your way into a far corner, set up a mansion, and after dealing rather briskly with a cluster of undead that had built up on the outside of your entryway to your magnificent mansion, you made your way to the final chamber where the structure was residing. a number of cultists there were in the process of quickly, hastily throwing these objects to the top and then noticed that you had come as interlopers into this space. at which point you realized the head of cult, at least this group here at the top of the pyramid, was none other, seemingly, than lady delilah briarwood.",383.266,496.802,113.536,287,151.669954904171,NA,"role_play","MATT",0,0,0,1
"49","End",8,101,49,"first_half_rp","MATT","no, no, no!",496.802,500.023,3.221,4,74.5110214219186,NA,"role_play","MATT",0,0,0,1
"50","End",8,101,50,"first_half_rp","MATT","who then protected herself and two of her cult members beneath the veil of a prismatic wall in the shape of a sphere, and you did battle with a number of undead and other cultists and followers of the whispered one that involved largely just throwing a bunch of them into the ceiling, including yourselves, thanks to a well-placed reverse gravity. scanlan had darted past the prismatic wall with a clever use of dimension door.",500.023,528.378,28.355,77,162.934226767766,NA,"role_play","MATT",0,0,0,1
"51","End",8,101,51,"first_half_rp","SAM","should've died.",528.378,529.531,1.15299999999991,4,208.152645273217,NA,"role_play","SAM",1,0,0,0
"52","End",8,101,52,"first_half_rp","MATT","actually, no. looking at the rules, too. it was a good call to bring it back, in my opinion. but nevertheless, they escaped seemingly into the sphere, delilah and two of these cultists, after turning it from this glowing white back into its black magic-absorbing self, leaving you all there. managed to cleanse pike of her feeblemind spell, and after acquiring a few of these magical artifacts that were left unbroken, and some cult robes, and apparently symbols of this cult of the whispered one, you now stand in the middle of this cavern on the outside of where this second ziggurat exists, deciding what to do next, and what the next step of this journey means for you. so, vox machina, what would you like to do?",529.531,575.709,46.178,130,168.911602927801,NA,"role_play","MATT",0,0,0,1
"53","End",8,101,53,"first_half_rp","LAURA","what should we do next? what does the next step on this journey mean for us?",575.709,579.384,3.67500000000007,17,277.551020408158,NA,"role_play","LAURA",1,0,0,0
"54","End",8,101,54,"first_half_rp","LIAM","i'm getting wicked deja-vu, brah.",579.384,582.262,2.87799999999993,8,166.782487838781,NA,"role_play","LIAM",1,0,0,0
"55","End",8,101,55,"first_half_rp","MARISHA","that was so existential of you, vex. wow.",582.262,587.25,4.98800000000006,9,108.259823576583,NA,"role_play","MARISHA",1,0,0,0
