"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Kraghammer",1,112,1,"proglog","MATT","hello, everyone, and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons. before we go ahead and jump into tonight's story, we have some announcements to get through. first and foremost, tonight's episode is sponsored by our fantastic friends at marvel puzzle quest.",0,16.718,16.718,61,0.00364876181361407,NA,NA,"MATT",0,0,0,1
"2","Kraghammer",1,112,2,"proglog","MATT","indeed. returning to be awesome fans of the show and friends and sam do you have anything to say about that?",17.271,25.779,8.508,22,0.00258580159849553,NA,NA,"MATT",0,0,0,1
"3","Kraghammer",1,112,3,"proglog","SAM","we love marvel puzzle quest and they love that we love them. in fact, puzzle quest had a bunch of critters come up to their booth at gen-con to say hi, and they wanted to thank the community for being so awesome and welcoming. the game is legitimately awesome. it is so awesome, it is so epic that me talking about it doesn't do justice. really it needs another artform. one that is an amazing theatrical experience and expression of joy and emotion. it needs opera.",25.779,59.25,33.471,89,0.00265901825460847,NA,NA,"SAM",1,0,0,0
"4","Kraghammer",1,112,4,"proglog","MATT","oh no.",59.25,60.815,1.565,3,0.00191693290734825,NA,NA,"MATT",0,0,0,1
"5","Kraghammer",1,112,5,"proglog","SAM","so combining puccini and marvel puzzle quest, i give you an operadvertisement. shit, that music.",60.815,77.008,16.193,16,0.000988081269684432,NA,NA,"SAM",1,0,0,0
"6","Kraghammer",1,112,6,"proglog","TALIESIN","wait!",77.008,78.479,1.471,2,0.00135961930659415,NA,NA,"TALIESIN",1,0,0,0
"7","Kraghammer",1,112,7,"proglog","SAM","no, it's okay. this is going to be terrible anyway. the new shield clearance level nine lands today, bro. better rewards and challenges you can recruit lockjaw the inhuman doggo. for more chances to summon black bolt, other inhumans, and kamala khan, and boost the power of your superhero squad. last but not least, for a limited time you can also recruit the silver surfer and thanos and star-lord and the cosmic legends pack. oh shit, i forgot my props. from now until the 30th of september. marvel puzzle quest. marvel puzzle quest!",78.479,146.505,68.026,96,0.00141122511980713,NA,NA,"SAM",1,0,0,0
"8","Kraghammer",1,112,8,"proglog","MATT","wow! well done! thank you, sam, and thanks, marvel puzzle quest. it's available for free on the apple app store and google play. next up. merch, what have we got?",146.505,162.266,15.761,32,0.00203032802487152,NA,NA,"MATT",0,0,0,1
"9","Kraghammer",1,112,9,"proglog","LAURA","we got these.",162.266,165.532,3.26600000000002,4,0.00122473974280465,NA,NA,"LAURA",1,0,0,0
"10","Kraghammer",1,112,10,"proglog","SAM","hey, how do you say it? is it dalen's",165.532,169.508,3.976,10,0.00251509054325956,NA,NA,"SAM",1,0,0,0
"11","Kraghammer",1,112,11,"proglog","LAURA","it's dalen.",169.508,170.647,1.13899999999998,4,0.00351185250219496,NA,NA,"LAURA",1,0,0,0
"12","Kraghammer",1,112,12,"proglog","SAM","thank you. jesus.",170.647,171.904,1.25700000000001,4,0.0031821797931583,NA,NA,"SAM",1,0,0,0
"13","Kraghammer",1,112,13,"proglog","LAURA","yeah, because you said it wrong. speaking of talks machina, though no, that wasn't talks machina. when i announced these shirts on talks machina. my brain. there's a new shirt for talks machina. you should check it out in the store. it's got ""stay turnt"" on it. it's a thing for talks machina.",171.904,190.334,18.43,58,0.00314704286489419,NA,NA,"LAURA",1,0,0,0
"14","Kraghammer",1,112,14,"proglog","TRAVIS","yeah, man. it got foster in front. stay turnt.",190.334,192.416,2.08199999999999,10,0.00480307396733911,NA,NA,"TRAVIS",1,0,0,0
"15","Kraghammer",1,112,15,"proglog","LAURA","8-bit foster!",192.416,193.761,1.345,4,0.00297397769516729,NA,NA,"LAURA",1,0,0,0
"16","Kraghammer",1,112,16,"proglog","LIAM","it's cute.",193.761,194.991,1.23000000000002,4,0.00325203252032516,NA,NA,"LIAM",1,0,0,0
"17","Kraghammer",1,112,17,"proglog","LAURA","have you seen it, ashley?",194.991,196.55,1.559,6,0.00384862091084029,NA,NA,"LAURA",1,0,0,0
"18","Kraghammer",1,112,18,"proglog","ASHLEY","i have, and i may have one. i almost wore it tonight, but it is in the dirty hamper.",196.55,204.21,7.66,20,0.00261096605744125,NA,NA,"ASHLEY",1,0,0,0
"19","Kraghammer",1,112,19,"proglog","MATT","that's a good reason.",204.21,206.698,2.488,6,0.00241157556270097,NA,NA,"MATT",0,0,0,1
"20","Kraghammer",1,112,20,"proglog","LAURA","also, there's all the other stuff that i always say.",206.698,210.186,3.488,12,0.00344036697247706,NA,NA,"LAURA",1,0,0,0
"21","Kraghammer",1,112,21,"proglog","MATT","also, ashley, we miss you.",210.186,211.878,1.69199999999998,6,0.00354609929078019,NA,NA,"MATT",0,0,0,1
"22","Kraghammer",1,112,22,"proglog","MARISHA","we miss you so much!",211.878,215.301,3.423,6,0.00175284837861525,NA,NA,"MARISHA",1,0,0,0
"23","Kraghammer",1,112,23,"proglog","LAURA","look at that pretty face!",215.301,218.239,2.93800000000002,6,0.00204220558202858,NA,NA,"LAURA",1,0,0,0
"24","Kraghammer",1,112,24,"proglog","MARISHA","you in your little pink hat! we just love you.",218.239,224.085,5.846,11,0.00188162846390694,NA,NA,"MARISHA",1,0,0,0
"25","Kraghammer",1,112,25,"proglog","MATT","okay, next up. i regret everything. no, issue one of critical role: vox machina origins is out. super excited. i'm really proud of it. matt colville did an incredible job.",224.085,245.833,21.748,32,0.00147139966893508,NA,NA,"MATT",0,0,0,1
"26","Kraghammer",1,112,26,"proglog","LAURA","he did such a good job with the dialogue.",245.833,248.529,2.696,10,0.00370919881305638,NA,NA,"LAURA",1,0,0,0
"27","Kraghammer",1,112,27,"proglog","MATT","i know. encapsulated the characters, especially the characters early in their arc. olivia samson's art captures the mood and the feel so well. chris northrop's color and his lettering. everyone did an amazing job on this. if you have an opportunity to check it out, it's available on the dark horse comics app, through our friends at dark horse or comixology and other avenues from there. super proud of it, super excited.",248.529,272.349,23.82,76,0.00319059613769941,NA,NA,"MATT",0,0,0,1
"28","Kraghammer",1,112,28,"proglog","LIAM","can i get it on my zune?",272.349,274.692,2.34300000000002,8,0.00341442594963719,NA,NA,"LIAM",1,0,0,0
"29","Kraghammer",1,112,29,"proglog","SAM","it's only on palmpilot.",274.692,277.008,2.31599999999997,6,0.00259067357512956,NA,NA,"SAM",1,0,0,0
"30","Kraghammer",1,112,30,"proglog","MATT","you can get it on kindle, nook, ibooks, google play i should have read the list.",277.008,281.703,4.69499999999999,17,0.00362087326943558,NA,NA,"MATT",0,0,0,1
"31","Kraghammer",1,112,31,"proglog","TALIESIN","i made that list specifically so you could reference it. that's fine. i do these things. it's okay. i don't mind.",281.703,287.788,6.08500000000004,25,0.00410846343467541,NA,NA,"TALIESIN",1,0,0,0
"32","Kraghammer",1,112,32,"proglog","MARISHA","also, all the updates are on geek and sundry right? don't tweet the same question 30 times to every member of the cast. don't do that. just look it up on geek and sundry. you're going to get a quicker answer, though, if you look it up on geek and sundry.",287.788,304.042,16.254,55,0.0033837824535499,NA,NA,"MARISHA",1,0,0,0
"33","Kraghammer",1,112,33,"proglog","LIAM","we knew we picked the right people for the job, but even so, it far exceeded our expectations. it came together really well.",304.042,316.401,12.359,24,0.00194190468484505,NA,NA,"LIAM",1,0,0,0
"34","Kraghammer",1,112,34,"proglog","ASHLEY","it's so good.",316.401,318.5,2.09899999999999,5,0.00238208670795618,NA,NA,"ASHLEY",1,0,0,0
"35","Kraghammer",1,112,35,"proglog","LAURA","we've been freaking out.",318.5,320.717,2.21699999999998,6,0.00270635994587282,NA,NA,"LAURA",1,0,0,0
"36","Kraghammer",1,112,36,"proglog","TRAVIS","we've been reading it out loud. pretending to be those characters.",320.717,326.291,5.57400000000001,13,0.00233225690706853,NA,NA,"TRAVIS",1,0,0,0
"37","Kraghammer",1,112,37,"proglog","MATT","yeah, sam hates it, though.",326.291,327.836,1.54500000000002,6,0.00388349514563103,NA,NA,"MATT",0,0,0,1
"38","Kraghammer",1,112,38,"proglog","SAM","i love it.",327.836,328.848,1.012,4,0.00395256916996047,NA,NA,"SAM",1,0,0,0
"39","Kraghammer",1,112,39,"proglog","MATT","needs more scanlan.",328.848,329.89,1.04199999999997,4,0.00383877159309031,NA,NA,"MATT",0,0,0,1
"40","Kraghammer",1,112,40,"proglog","SAM","it does need more scanlan. it's a good start. it's like season one of the office. pretty good, but it gets way better.",329.89,337.35,7.46000000000004,26,0.00348525469168899,NA,NA,"SAM",1,0,0,0
"41","Kraghammer",1,112,41,"proglog","MARISHA","american office or british office?",337.35,339.961,2.61099999999999,6,0.00229797012638837,NA,NA,"MARISHA",1,0,0,0
"42","Kraghammer",1,112,42,"proglog","SAM","american.",339.961,341.537,1.57599999999996,2,0.00126903553299495,NA,NA,"SAM",1,0,0,0
"43","Kraghammer",1,112,43,"proglog","MATT","all right, of course we have talks machina next tuesday at 7:00pm pacific time here on twitch and alpha to discuss tonight's episode. so you can check it out then with our fantastic host brian foster. laura and travis, you're going to be at anime weekend atlanta.",341.537,355.789,14.252,51,0.003578445130508,NA,NA,"MATT",0,0,0,1
"44","Kraghammer",1,112,44,"proglog","TRAVIS","a.w.a. next weekend. friday, saturday, and sunday in hotlanta. come see us.",355.789,361.017,5.22800000000001,15,0.00286916602907421,NA,NA,"TRAVIS",1,0,0,0
"45","Kraghammer",1,112,45,"proglog","LAURA","we're going to say hi. what are we doing there?",361.017,364.185,3.16800000000001,12,0.00378787878787878,NA,NA,"LAURA",1,0,0,0
