"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Vasselheim",2,22,1,"proglog","MATT","hello and good evening, everyone, and welcome to critical role, where a bunch of us crazy, zany, nerdy-ass voice actors play dungeons and dragons. for those of us meeting us for the first time, welcome; this is us playing dnd from a homebrew campaign with a few homebrew rules, but overall, it's a fun time. couple of announcements i want to get over before we start up the game: one, we have a subscriber challenge, apparently, every 100 subscribers we get, we are giving away a signed poster of the cast of critical role, as well as a signed portrait or a giant poster of a beautiful piece of art by kit buss, our official artist. the cast will be signing both of those and giving those away to whoever wins and every 100 subscribers whoever is active in the chatroom will be opting in to be chosen randomly for that prize, so we'll keep an eye out for that and we will be announcing those winners as they come in. so that's every 100 subscribers. also, there is a challenge that if we can manage to hit 7,000 subscribers by the beginning of the day tomorrow, the streaming tomorrow, one, there will be apparently some sort of pikachu costume will be purchased and worn around the studio. this is all the information i have, and i'm excited at the vagueness that was presented to me, because that could mean anything, which, you know, with enough pressure, peer pressure especially, anyone can be put into a pikachu costume.",0,79.96,79.96,265,0.00331415707853927,NA,NA,"MATT",0,0,0,1
"2","Vasselheim",2,22,2,"proglog","ZAC","not anyone.",79.96,82.035,2.075,3,0.00144578313253012,NA,NA,"ZAC",0,0,1,0
"3","Vasselheim",2,22,3,"proglog","MATT","anyone. also, there is apparently a promise for a party tomorrow evening with some fun guests and performers if we manage to hit 7k by the beginning of tomorrow's stream. this has been given to me by our gracious overlord. also, apparently the mods have their own challenge if we hit 7k by tomorrow that i've been told i don't really need to mention, which means i'm going to mention it, because apparently, there will be a snugglelord or overlord body pillow made. i think you should try and make that happen.",82.035,115.372,33.337,97,0.00290967993520713,NA,NA,"MATT",0,0,0,1
"4","Vasselheim",2,22,4,"proglog","ZAC","i asked really politely for that not to be mentioned. cool, no, i'm going to remember that.",115.372,121.982,6.61,19,0.00287443267776097,NA,NA,"ZAC",0,0,1,0
"5","Vasselheim",2,22,5,"proglog","MATT","how could you not mention that?! how could you not mention that? so 7k, guys. see if we can, see if we could make that happen, because i think it means if one can be made, many can be made and i think all of us here at critical role would be happy to have copies for ourselves. so that's now up in the air. let's see. a couple other quick announcements: we also have our charity, 826la, they're a fantastic charity, 826 across the nation, but especially we're donating to 826la. they have afterschool programs and a lot of tutoring for creative writing skills and general literacy skills i can't talk today for kids from five up to late teens. they're a great charity; check them out. we really appreciate you guys' support in that. also, we will have a one week break in critical role next week as both me and marisha will be out of town doing that thing in the desert, so we'll be gone for a week, but we will return the week after, so that will be the second week of september to pick up our regular critical role schedule from there. i think that's it, and that's all. let's see if anybody else have any major announcements.",121.982,193.837,71.855,225,0.00313130610256767,NA,NA,"MATT",0,0,0,1
"6","Vasselheim",2,22,6,"proglog","TRAVIS","love you.",193.837,195.194,1.357,3,0.00221075902726603,NA,NA,"TRAVIS",1,0,0,0
"7","Vasselheim",2,22,7,"proglog","MATT","oh, grog's being sweet over there. we'll have some fun things to show when we come back, but in the meantime, let's go ahead and get ourselves ready to jump on in to our next session of critical role. [dramatic music]",195.194,273.862,78.668,45,0.00057202420297961,NA,NA,"MATT",0,0,0,1
"8","Vasselheim",2,22,8,"proglog","MATT","all right, guys. welcome back. picking up where we left off to give you guys some overview here, the party had put themselves in a situation where they taliesin is currently cleansing the area of wil wheaton's dice rolls from the previous two weeks.",273.862,289.982,16.12,46,0.00285359801488834,NA,NA,"MATT",0,0,0,1
"9","Vasselheim",2,22,9,"proglog","LAURA","feel better?",289.982,292.499,2.517,3,0.00119189511323004,NA,NA,"LAURA",1,0,0,0
"10","Vasselheim",2,22,10,"proglog","TALIESIN","we'll see if i feel better.",292.499,296.128,3.62899999999996,8,0.00220446403968038,NA,NA,"TALIESIN",1,0,0,0
"11","Vasselheim",2,22,11,"proglog","MARISHA","no, it does. the energy feels better.",296.128,300.135,4.00700000000001,8,0.00199650611429997,NA,NA,"MARISHA",1,0,0,0
"12","Vasselheim",2,22,12,"proglog","TALIESIN","no, feeling better.",300.135,302.106,1.971,4,0.00202942668696093,NA,NA,"TALIESIN",1,0,0,0
"13","Vasselheim",2,22,13,"proglog","LIAM","if there's one place to use the flamethrower, i think it's on that.",302.106,305.583,3.47700000000003,16,0.00460166810468791,NA,NA,"LIAM",1,0,0,0
"14","Vasselheim",2,22,14,"proglog","TALIESIN","it's right there. salt the earth.",305.583,308.537,2.95399999999995,8,0.00270819228165204,NA,NA,"TALIESIN",1,0,0,0
"15","Vasselheim",2,22,15,"proglog","LAURA","no, like you're not so much right there.",308.537,311.596,3.05900000000003,10,0.00326904217064397,NA,NA,"LAURA",1,0,0,0
"16","Vasselheim",2,22,16,"proglog","LIAM","i was being facetious; i didn't see it. i'm so comforted that it's on your wrist right now.",311.596,315.664,4.06799999999998,22,0.00540806293018685,NA,NA,"LIAM",1,0,0,0
"17","Vasselheim",2,22,17,"proglog","MATT","that's okay, we'll look for it later. i think we may be down one scanlan tonight; unfortunately, sam couldn't make it. so we will be missing our gnome bard for the evening. i know, he's got family stuff planned tonight. ohana means family in a language that doesn't exist in this world. that's okay. the party had unknowingly broken the law of vasselheim and as such, found themselves in a conundrum where they had to choose either to go to the seat of judgment and be judged for breaking the law, or they could join the slayer's take, which is a guild of monster hunters in the town, which they caused this infraction towards. they agreed to instead join the guild. however, in doing so, they had to undergo a trial. the trial involved the party being split into two different groups and set on a journey to hunt a specific creature for each group, along with a couple of newcomers. so we had our couple guest episodes for each group, separate to do their own little venturing. everybody survived, which was good.",315.664,380.206,64.542,191,0.00295931331536054,NA,NA,"MATT",0,0,0,1
"18","Vasselheim",2,22,18,"first_half","TALIESIN","not everybody.",380.206,382.048,1.84199999999998,3,0.00162866449511402,NA,"role_play","TALIESIN",1,0,0,0
"19","Vasselheim",2,22,19,"first_half","LAURA AND MATT","oh.",382.048,385.788,3.74000000000001,2,0.000534759358288769,NA,"role_play","LAURA AND MATT",1,0,0,0
"20","Vasselheim",2,22,20,"first_half","MATT","we'll get to that. we will be coming back to the game in just a moment. real fast, travis, you should show us the really cool little thing that you",385.788,397.539,11.751,31,0.00263807335545912,NA,"role_play","MATT",0,0,0,1
"21","Vasselheim",2,22,21,"first_half","TRAVIS","for my birthday, i got this. this is really great and heavy.",397.539,405.743,8.20400000000001,13,0.00158459288152121,NA,"role_play","TRAVIS",1,0,0,0
