"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Daring_Deeds",7,89,1,"proglog","MATT","and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons. tonight's gonna be a fun one. but before we jump into it",2.345,12.649,10.304,38,0.00368788819875776,NA,NA,"MATT",0,0,0,1
"2","Daring_Deeds",7,89,2,"proglog","LIAM","what does that mean? what does that mean?",12.649,15.761,3.112,9,0.00289203084832905,NA,NA,"LIAM",1,0,0,0
"3","Daring_Deeds",7,89,3,"proglog","MATT","i don't know. we ended on an interesting note.",15.805,17.379,1.574,11,0.00698856416772553,NA,NA,"MATT",0,0,0,1
"4","Daring_Deeds",7,89,4,"proglog","MARISHA","i think i just peed a little.",17.379,18.873,1.494,8,0.00535475234270415,NA,NA,"MARISHA",1,0,0,0
"5","Daring_Deeds",7,89,5,"proglog","MATT","yeah.",18.873,19.855,0.981999999999999,2,0.00203665987780041,NA,NA,"MATT",0,0,0,1
"6","Daring_Deeds",7,89,6,"proglog","TRAVIS","do y'all hear that heartbeat in your ears?",19.855,21.079,1.224,10,0.00816993464052287,NA,NA,"TRAVIS",1,0,0,0
"7","Daring_Deeds",7,89,7,"proglog","MATT","it's weird.",21.079,22.069,0.989999999999998,4,0.00404040404040405,NA,NA,"MATT",0,0,0,1
"8","Daring_Deeds",7,89,8,"proglog","MARISHA","yeah.",22.069,22.736,0.667000000000002,2,0.00299850074962518,NA,NA,"MARISHA",1,0,0,0
"9","Daring_Deeds",7,89,9,"proglog","MATT","but before we get to that, let's go ahead and get to our opening announcements. first and foremost, our glorious returning sponsor for the evening, our friends at loot crate!",22.736,31.229,8.493,32,0.00376780878370423,NA,NA,"MATT",0,0,0,1
"10","Daring_Deeds",7,89,10,"proglog","MATT","loot crate!",31.229,33.072,1.843,3,0.00162778079218665,NA,NA,"MATT",0,0,0,1
"11","Daring_Deeds",7,89,11,"proglog","MATT","fantastic, awesome people. sam, is there something you want to talk about?",33.072,35.887,2.815,13,0.00461811722912967,NA,NA,"MATT",0,0,0,1
"12","Daring_Deeds",7,89,12,"proglog","SAM","yeah. you know, a lot of my loot crate plugs have been comedic, or cute. some would say clever.",35.887,43.651,7.764,20,0.00257599175682638,NA,NA,"SAM",1,0,0,0
"13","Daring_Deeds",7,89,13,"proglog","TALIESIN","debatable.",43.651,44.834,1.183,2,0.00169061707523246,NA,NA,"TALIESIN",1,0,0,0
