"","Episode","startTime","endTime","Actor","Text","vox_machina","guest","staff","Matt","Arc","Arc_no","timeDiffInSecs","wordCount","WordsPerMillisec","segment","encounter_count","rp_combat","turn_number","CR_GUEST"
"1",97,0,3.418,"MATT","hello, everyone, and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons.",0,0,0,1,"Daring_Deeds",7,3.418,28,0.00819192510239906,"proglog",NA,NA,1,"MATT"
"2",97,6.625,8.564,"MATT","dungeons and dragons!",0,0,0,1,"Daring_Deeds",7,1.939,4,0.00206291903042806,"proglog",NA,NA,2,"MATT"
"3",97,8.564,10.957,"MATT","just like that. durr and durr.",0,0,0,1,"Daring_Deeds",7,2.393,7,0.0029251984956122,"proglog",NA,NA,3,"MATT"
"4",97,10.957,12.566,"ASHLEY","how der der der der.",1,0,0,0,"Daring_Deeds",7,1.609,6,0.00372902423865755,"proglog",NA,NA,4,"ASHLEY"
"5",97,12.566,18.208,"MATT","indeed. so. before we jump into the story for this evening, let's go ahead and get through our announcements. first and foremost, we have a fantastic sponsor for tonight's episode. backblaze has returned to us. good friends to the show, and sam, you wanted to talk a little bit about this?",0,0,0,1,"Daring_Deeds",7,5.642,54,0.00957107408720312,"proglog",NA,NA,5,"MATT"
"6",97,31.107,41.602,"SAM","i haven't done this in a while. little rusty. but backblaze. nervous. backblaze is such an important sponsor, i didn't want to just do a commercial for them, i wanted to do an infomercial. maestro? [infomercial music]",1,0,0,0,"Daring_Deeds",7,10.495,40,0.00381133873272987,"proglog",NA,NA,6,"SAM"
"7",97,52.414,57.395,"SAM","hi, everybody, i'm sam riegel and welcome to late-night deals. guys, online backup systems. just the sound of it gives me a headache. it's always so complicated, expensive, and frustrating. am i right? usually, when you back up your data, you look like this guy.",1,0,0,0,"Daring_Deeds",7,4.981,49,0.00983738205179682,"proglog",NA,NA,7,"SAM"
"8",97,69.129,78.702,"TALIESIN","c drive? usb port? http? forward slash? ugh! speak english! all these wires and cables! i can't take it anymore!",1,0,0,0,"Daring_Deeds",7,9.57299999999999,22,0.0022981301577353,"proglog",NA,NA,8,"TALIESIN"
"9",97,80.497,86.513,"SAM","but now there's backblaze, a cloud-based backup system that's so easy, you'll look like this gal.",1,0,0,0,"Daring_Deeds",7,6.01600000000001,21,0.0034906914893617,"proglog",NA,NA,9,"SAM"
"10",97,87.995,96.454,"MARISHA","and finished. using backblaze makes me feel so awesome and cool and hip and young and free and attractive and empowered and invincible. it's so easy, even a total jackass could use it.",1,0,0,0,"Daring_Deeds",7,8.45899999999999,35,0.00413760491783899,"proglog",NA,NA,10,"MARISHA"
"11",97,106.202,112.131,"SAM","that's right, marisha, even a total jackass can use it, and i'm living proof. taliesin, backblaze backs up photos, documents, fanfic, and all your user data, and here's the best part. how much do you think it costs?",1,0,0,0,"Daring_Deeds",7,5.929,42,0.00708382526564344,"proglog",NA,NA,11,"SAM"
"12",97,119.913,124.852,"TALIESIN","for a system like that? it's got to cost, what? $200, maybe? $300 a month?",1,0,0,0,"Daring_Deeds",7,4.93900000000001,17,0.00344199230613484,"proglog",NA,NA,12,"TALIESIN"
"13",97,124.852,125.711,"SAM","nope.",1,0,0,0,"Daring_Deeds",7,0.858999999999995,2,0.00232828870779978,"proglog",NA,NA,13,"SAM"
"14",97,125.711,130.22,"MARISHA","that sounds too low. i'm going to guess $9,000 a month.",1,0,0,0,"Daring_Deeds",7,4.509,14,0.00310490130849412,"proglog",NA,NA,14,"MARISHA"
"15",97,130.22,131.703,"SAM","nope. keep guessing.",1,0,0,0,"Daring_Deeds",7,1.483,4,0.00269723533378287,"proglog",NA,NA,15,"SAM"
"16",97,131.703,133.98,"TALIESIN","$100,000 a month!",1,0,0,0,"Daring_Deeds",7,2.27699999999999,6,0.002635046113307,"proglog",NA,NA,16,"TALIESIN"
"17",97,133.98,139.016,"SAM","not even close. if you order now, you'll get backblaze for just five dollars a month for unlimited and unfryable backup.",1,0,0,0,"Daring_Deeds",7,5.036,23,0.0045671167593328,"proglog",NA,NA,17,"SAM"
"18",97,141.217,144.439,"MARISHA AND TALIESIN","five dollars? that's nothing!",1,0,0,0,"Daring_Deeds",7,3.22199999999998,6,0.00186219739292366,"proglog",NA,NA,18,"MARISHA AND TALIESIN"
"19",97,144.439,148.138,"TALIESIN","i literally burn five-dollar bills to stay warm on chilly nights.",1,0,0,0,"Daring_Deeds",7,3.69900000000001,13,0.00351446336847796,"proglog",NA,NA,19,"TALIESIN"
"20",97,148.138,154.185,"MARISHA","oh, me too. oh, i'm so convinced. but sam, how do i sign up?",1,0,0,0,"Daring_Deeds",7,6.047,16,0.00264594013560443,"proglog",NA,NA,20,"MARISHA"
"21",97,154.185,158.678,"SAM","oh, it's simple, marish. go to backblaze.com/criticalrole and you'll get a two-week free trial.",1,0,0,0,"Daring_Deeds",7,4.49299999999999,20,0.00445136879590475,"proglog",NA,NA,21,"SAM"
"22",97,160.561,163.335,"TALIESIN","what was that url again?",1,0,0,0,"Daring_Deeds",7,2.774,6,0.00216294160057678,"proglog",NA,NA,22,"TALIESIN"
"23",97,163.335,165.621,"SAM","backblaze.com/criticalrole!",1,0,0,0,"Daring_Deeds",7,2.286,4,0.00174978127734033,"proglog",NA,NA,23,"SAM"
"24",97,165.621,167.482,"MARISHA","one more time.",1,0,0,0,"Daring_Deeds",7,1.86099999999999,4,0.00214938205265987,"proglog",NA,NA,24,"MARISHA"
"25",97,167.482,169.85,"SAM","backblaze.com/criticalrole!",1,0,0,0,"Daring_Deeds",7,2.36799999999999,4,0.00168918918918919,"proglog",NA,NA,25,"SAM"
"26",97,169.85,171.801,"TALIESIN","one more time.",1,0,0,0,"Daring_Deeds",7,1.95099999999999,4,0.00205023065094824,"proglog",NA,NA,26,"TALIESIN"
