"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Daring_Deeds",7,86,1,"first_half","SAM","about the company itself who so kindly sponsors us and about their founder, one ebenezer lootacrata. born on a silk-worm farm in budapest in 1919, ebenezer lootacrata was a unique child. his siblings claudrica, piterca, dominocos, and bob would always play checkers, but ebenezer was fascinated by the box they came in. in fact, he was obsessed with boxes. did he wear briefs? no, boxers. he traded in his backpack for a backbox. he wouldn't eat jelly from jars. he scooped it out of a large pine jelly box. dick-in-a-box? he invented that in 1930. and in 1937 he packed up everything that was special to him one shirt, one sticker, one comic book, and one toy placed them in a crate and set off for college. one day later, he was expelled from college because he did not own pants. but he had a vision! a revolutionary idea! before, people had boxes and people had cool stuff, but he dared to put the cool stuff inside the boxes! he named his company ""lootacrata"". in america we bastardize it as loot crate, but history has never been the same.",1157.523,1243.239,85.7160000000001,195,0.00227495450090998,NA,"role_play","SAM",1,0,0,0
"2","Daring_Deeds",7,86,2,"first_half","MATT","thank you, sam. very informative.",1243.239,1245.361,2.12200000000007,6,0.00282752120640895,NA,"role_play","MATT",0,0,0,1
"3","Daring_Deeds",7,86,3,"first_half","SAM","and you guys should know that you should go to lootcrate.com/criticalrole. promo code this week, to celebrate the arrival of taryon darrington to critical role, please use code ""tary"", that's t-a-r-y, for 10% off your first month's order. we at loot crate welcome taryon darrington and look forward to his adventures. he totally isn't the worst. definitely not the worst character to ever appear on critical role. actually, we've changed our mind. please use the code ""criticalrole"".",1245.361,1278.839,33.4779999999998,87,0.00259872154847961,NA,"role_play","SAM",1,0,0,0
"4","Daring_Deeds",7,86,4,"first_half","TRAVIS","do you know how many people are going to go to their website and enter in ""taryon"". they're like ""what the fuck!?"" ""code not received.""",1278.839,1283.961,5.12200000000007,27,0.005271378367825,NA,"role_play","TRAVIS",1,0,0,0
"5","Daring_Deeds",7,86,5,"first_half","MARISHA","it's an arg, i know it!",1283.961,1285.123,1.16200000000003,8,0.00688468158347656,NA,"role_play","MARISHA",1,0,0,0
"6","Daring_Deeds",7,86,6,"first_half","MATT","exactly.",1285.123,1286.019,0.895999999999958,2,0.00223214285714296,NA,"role_play","MATT",0,0,0,1
"7","Daring_Deeds",7,86,7,"first_half","TALIESIN","it's perfect. they'll enter 'tary' and be disappointed.",1286.019,1288.202,2.18299999999999,11,0.00503893724232709,NA,"role_play","TALIESIN",1,0,0,0
"8","Daring_Deeds",7,86,8,"first_half","MATT","tary's the new sombra.",1288.202,1291.736,3.53400000000011,6,0.0016977928692699,NA,"role_play","MATT",0,0,0,1
"9","Daring_Deeds",7,86,9,"first_half","MARISHA","my subscription went up three dollars? aw.",1291.736,1298.046,6.30999999999995,8,0.00126782884310619,NA,"role_play","MARISHA",1,0,0,0
"10","Daring_Deeds",7,86,10,"first_half","MATT","hey, at least it's in character.",1298.046,1299.526,1.48000000000002,8,0.00540540540540534,NA,"role_play","MATT",0,0,0,1
"11","Daring_Deeds",7,86,11,"first_half","MARISHA","worse.",1299.526,1300.648,1.12199999999984,2,0.00178253119429615,NA,"role_play","MARISHA",1,0,0,0
"12","Daring_Deeds",7,86,12,"first_half","MATT","thank you, sam. appreciate it. all righty, so, a number of us, if the weather is with us as a giant storm apparently just blew into the west coast are intending to fly out tomorrow to anime milwaukee. so it'll be me and marisha",1300.648,1314.774,14.126,45,0.00318561517768654,NA,"role_play","MATT",0,0,0,1
"13","Daring_Deeds",7,86,13,"first_half","TRAVIS","wisconsin!",1314.774,1315.816,1.04200000000014,2,0.00191938579654484,NA,"role_play","TRAVIS",1,0,0,0
"14","Daring_Deeds",7,86,14,"first_half","MATT","yes!",1315.816,1316.637,0.820999999999913,2,0.00243605359317931,NA,"role_play","MATT",0,0,0,1
"15","Daring_Deeds",7,86,15,"first_half","MARISHA","it's gonna be cold.",1316.637,1317.658,1.02099999999996,6,0.00587659157688565,NA,"role_play","MARISHA",1,0,0,0
"16","Daring_Deeds",7,86,16,"first_half","MATT","it's gonna be cold. with travis, laura, myself, and marisha will be out there along with a bunch of other awesome guests, so hopefully we'll see you guys there very soon. also, as far as the merch goes, apparently we're out of dice! right? we're out of dice. dice are gone.",1317.658,1332.571,14.913,56,0.0037551129886676,NA,"role_play","MATT",0,0,0,1
"17","Daring_Deeds",7,86,17,"first_half","LAURA","we even ordered a lot this time, but we're out.",1332.571,1335.735,3.16399999999999,12,0.00379266750948168,NA,"role_play","LAURA",1,0,0,0
"18","Daring_Deeds",7,86,18,"first_half","SAM","but what will the people do? what will they roll?",1335.735,1339.227,3.49200000000019,11,0.00315005727376844,NA,"role_play","SAM",1,0,0,0
"19","Daring_Deeds",7,86,19,"first_half","LAURA","well, maybe they'll roll something extra special later. i don't know.",1339.227,1342.766,3.53899999999999,14,0.0039559197513422,NA,"role_play","LAURA",1,0,0,0
"20","Daring_Deeds",7,86,20,"first_half","MATT","you speak like you know what you're talking about.",1344.559,1347,2.44100000000003,11,0.00450634985661608,NA,"role_play","MATT",0,0,0,1
"21","Daring_Deeds",7,86,21,"first_half","TRAVIS","what a tease. what a tease.",1347,1350.556,3.55600000000004,7,0.00196850393700785,NA,"role_play","TRAVIS",1,0,0,0
"22","Daring_Deeds",7,86,22,"first_half","SAM","you have no idea.",1350.556,1353.715,3.15899999999988,5,0.0015827793605572,NA,"role_play","SAM",1,0,0,0
"23","Daring_Deeds",7,86,23,"first_half","LAURA","we do still have bracelets. we do still have pins. we do still have a few socks left. we still have shirts!",1353.715,1364.606,10.8910000000001,23,0.00211183546047193,NA,"role_play","LAURA",1,0,0,0
"24","Daring_Deeds",7,86,24,"first_half","TALIESIN","the gilmore shirt is back",1364.606,1366.761,2.15499999999997,5,0.00232018561484922,NA,"role_play","TALIESIN",1,0,0,0
"25","Daring_Deeds",7,86,25,"first_half","LAURA","we have gilmore shirts. we have a few we have strongjaw shirts! are you wearing yours?",1366.761,1371.561,4.79999999999995,17,0.0035416666666667,NA,"role_play","LAURA",1,0,0,0
"26","Daring_Deeds",7,86,26,"first_half","TRAVIS","nope.",1371.561,1372.309,0.748000000000047,2,0.00267379679144368,NA,"role_play","TRAVIS",1,0,0,0
"27","Daring_Deeds",7,86,27,"first_half","LAURA","no.",1372.309,1373.065,0.756000000000085,2,0.00264550264550235,NA,"role_play","LAURA",1,0,0,0
"28","Daring_Deeds",7,86,28,"first_half","LAURA","there's our critical role logo shirt! all these shirts are still available in the store!",1374.802,1380.001,5.19900000000007,17,0.00326985958838234,NA,"role_play","LAURA",1,0,0,0
"29","Daring_Deeds",7,86,29,"first_half","LIAM","he's wearing it on his face. that's strongjaw.",1380.001,1382.189,2.1880000000001,11,0.00502742230347326,NA,"role_play","LIAM",1,0,0,0
"30","Daring_Deeds",7,86,30,"first_half","LAURA","this is strong this is a strong jaw.",1382.189,1383.93,1.74099999999999,9,0.00516944284893744,NA,"role_play","LAURA",1,0,0,0
"31","Daring_Deeds",7,86,31,"first_half","LIAM","wears it every day.",1383.93,1385.314,1.38400000000001,5,0.00361271676300574,NA,"role_play","LIAM",1,0,0,0
"32","Daring_Deeds",7,86,32,"first_half","TALIESIN","you should work in radio.",1385.314,1388.737,3.423,6,0.00175284837861525,NA,"role_play","TALIESIN",1,0,0,0
"33","Daring_Deeds",7,86,33,"first_half","TRAVIS","they don't want me.",1388.737,1391.185,2.44799999999987,6,0.002450980392157,NA,"role_play","TRAVIS",1,0,0,0
"34","Daring_Deeds",7,86,34,"first_half","LAURA","that's all i got.",1391.185,1392.474,1.28899999999999,6,0.00465477114041898,NA,"role_play","LAURA",1,0,0,0
"35","Daring_Deeds",7,86,35,"first_half","MATT","no worries. thank you, laura. marisha, do you want to talk about signal boost? i guess amy dallen just had her run, right?",1392.474,1396.668,4.19399999999996,24,0.00572246065808303,NA,"role_play","MATT",0,0,0,1
"36","Daring_Deeds",7,86,36,"first_half","MARISHA","yeah! amy dallen had her episode. it's great. this week is eric campbell coming up in the run. and you should go and you should go watch 'em.",1396.668,1408.554,11.8860000000002,30,0.00252397778899542,NA,"role_play","MARISHA",1,0,0,0
"37","Daring_Deeds",7,86,37,"first_half","LAURA","we gotta stop.",1408.554,1409.796,1.24199999999996,4,0.00322061191626419,NA,"role_play","LAURA",1,0,0,0
"38","Daring_Deeds",7,86,38,"first_half","MARISHA","yeah, where does that end? once you stop once you pop you just don't stop oh god, now it's a pringles reference. okay, go watch signal boost!",1409.796,1416.344,6.548,30,0.0045815516188149,NA,"role_play","MARISHA",1,0,0,0
"39","Daring_Deeds",7,86,39,"first_half","MATT","well done!",1416.344,1418.307,1.96299999999997,3,0.00152827305145189,NA,"role_play","MATT",0,0,0,1
"40","Daring_Deeds",7,86,40,"first_half","SAM","and eat pringles.",1418.307,1421.102,2.79500000000007,4,0.00143112701252232,NA,"role_play","SAM",1,0,0,0
"41","Daring_Deeds",7,86,41,"first_half","MARISHA","not boosted on the signal boost. but could be!",1421.102,1424.229,3.12699999999995,10,0.00319795330988172,NA,"role_play","MARISHA",1,0,0,0
"42","Daring_Deeds",7,86,42,"first_half","MATT","indeed. and there's a new thing called wednesday club. you want to talk about that? what's that about, taliesin? tell us about that!",1424.229,1431.617,7.38799999999992,26,0.00351922035733626,NA,"role_play","MATT",0,0,0,1
"43","Daring_Deeds",7,86,43,"first_half","TALIESIN","for anybody who reads comic books normally, you know that wednesdays is when comic books get released at comic book stores all across the country. and if you're a big comic book nerd and you had a really fun comic book store you would go on a wednesday night and hang out with all the other comic book nerds and have six-week-long conversations on who would win in a fight, superman or thor.",1431.617,1453.476,21.8590000000002,77,0.00352257651310671,NA,"role_play","TALIESIN",1,0,0,0
"44","Daring_Deeds",7,86,44,"first_half","SAM","thor.",1453.476,1454.503,1.02699999999982,2,0.001947419668939,NA,"role_play","SAM",1,0,0,0
"45","Daring_Deeds",7,86,45,"first_half","TALIESIN AND TRAVIS","superman.",1454.503,1455.653,1.15000000000009,2,0.00173913043478247,NA,"role_play","TALIESIN AND TRAVIS",1,0,0,0
"46","Daring_Deeds",7,86,46,"first_half","TALIESIN","actually, funny enough. you don't go to a wednesday club, so you",1455.653,1458.328,2.67499999999995,13,0.00485981308411223,NA,"role_play","TALIESIN",1,0,0,0
"47","Daring_Deeds",7,86,47,"first_half","SAM","thor's a god.",1458.328,1459.371,1.04300000000012,5,0.00479386385426599,NA,"role_play","SAM",1,0,0,0
"48","Daring_Deeds",7,86,48,"first_half","TALIESIN","well, now you have a show to watch. so now that i don't really have time to do that any more, we thought it would be fun to just do it here with all of our comic book nerds, so amy dallen and matt key and i are going to be talking comics every wednesday from noon to two on the twitch stream and we're going to",1459.371,1473.945,14.5739999999998,69,0.00473445862494859,NA,"role_play","TALIESIN",1,0,0,0
"49","Daring_Deeds",7,86,49,"first_half","LAURA","yay!",1473.945,1475.199,1.25400000000013,2,0.00159489633173827,NA,"role_play","LAURA",1,0,0,0
"50","Daring_Deeds",7,86,50,"first_half","TALIESIN","yay!",1475.199,1476.213,1.0139999999999,2,0.0019723865877714,NA,"role_play","TALIESIN",1,0,0,0
"51","Daring_Deeds",7,86,51,"first_half","MARISHA","new shows!",1476.213,1476.945,0.731999999999971,3,0.00409836065573787,NA,"role_play","MARISHA",1,0,0,0
"52","Daring_Deeds",7,86,52,"first_half","TALIESIN","new show! the wednesday club, and we're going to try and make it fun to watch, and easy if you've not picked up a book in ages and you've maybe thought about getting into comics, or you had some kids and now the comic books have just turned into giant shreds of paper.",1476.945,1490.34,13.395,57,0.00425531914893618,NA,"role_play","TALIESIN",1,0,0,0
"53","Daring_Deeds",7,86,53,"first_half","MARISHA","yeah, it's not a news show.",1490.34,1491.865,1.52500000000009,8,0.00524590163934395,NA,"role_play","MARISHA",1,0,0,0
"54","Daring_Deeds",7,86,54,"first_half","TALIESIN","we're not talking news. we're just talking fun, cool comic book facts, and our first episode is going to be ""origin stories"" were we talk about why we got into comic books, and then starting the week after we're going to be talking about cool characters, team-ups, classic runs of books, anything and everything. it's going to be great.",1491.865,1507.65,15.7850000000001,65,0.00411783338612605,NA,"role_play","TALIESIN",1,0,0,0
"55","Daring_Deeds",7,86,55,"first_half","TRAVIS","crossovers?",1507.65,1508.768,1.11799999999994,2,0.00178890876565305,NA,"role_play","TRAVIS",1,0,0,0
"56","Daring_Deeds",7,86,56,"first_half","TALIESIN","no crossovers. never mention crossovers.",1508.768,1512.339,3.57099999999991,6,0.00168020162419494,NA,"role_play","TALIESIN",1,0,0,0
"57","Daring_Deeds",7,86,57,"first_half","SAM","special guests?",1512.339,1513.433,1.09400000000005,3,0.00274223034734905,NA,"role_play","SAM",1,0,0,0
"58","Daring_Deeds",7,86,58,"first_half","TALIESIN","special guests! we will have special guests and not-so-special guests you can come, too. so yes! wednesday club, we'll be talking about comic books! it's going to be great!",1513.433,1521,7.56700000000001,34,0.00449319413241707,NA,"role_play","TALIESIN",1,0,0,0
"59","Daring_Deeds",7,86,59,"first_half","LAURA","yaaay!",1521,1522.097,1.09699999999998,2,0.00182315405651781,NA,"role_play","LAURA",1,0,0,0
"60","Daring_Deeds",7,86,60,"first_half","LIAM","so exciting!",1522.097,1523.071,0.973999999999933,3,0.00308008213552383,NA,"role_play","LIAM",1,0,0,0
"61","Daring_Deeds",7,86,61,"first_half","MATT","thank you, taliesin.",1523.071,1523.884,0.813000000000102,4,0.00492004920049139,NA,"role_play","MATT",0,0,0,1
"62","Daring_Deeds",7,86,62,"first_half","TALIESIN","check us out on wednesday.",1523.884,1524.812,0.927999999999884,6,0.00646551724138012,NA,"role_play","TALIESIN",1,0,0,0
"63","Daring_Deeds",7,86,63,"first_half","MATT","also, there's a game called for honor that just came out that a couple of you assholes are in.",1524.812,1528.342,3.5300000000002,21,0.00594900849858323,NA,"role_play","MATT",0,0,0,1
"64","Daring_Deeds",7,86,64,"first_half","LIAM","oh, it's on the shelves, we've been playing it for weeks here!",1528.342,1530.937,2.5949999999998,15,0.00578034682080969,NA,"role_play","LIAM",1,0,0,0
"65","Daring_Deeds",7,86,65,"first_half","TRAVIS","yeah!",1530.937,1531.763,0.826000000000022,2,0.0024213075060532,NA,"role_play","TRAVIS",1,0,0,0
"66","Daring_Deeds",7,86,66,"first_half","LIAM","you can play it as well if you go to your local shop or download it or get it at a storei already said that but you can play samurais we have no samurais here. you can play knights hey! or you can play vikings you can use this guy!",1531.763,1544.371,12.6080000000002,51,0.00404505076142126,NA,"role_play","LIAM",1,0,0,0
"67","Daring_Deeds",7,86,67,"first_half","TRAVIS","buuhh, vikings!",1544.371,1545.704,1.33299999999986,3,0.00225056264066041,NA,"role_play","TRAVIS",1,0,0,0
"68","Daring_Deeds",7,86,68,"first_half","LAURA","what kind of viking are you?",1545.704,1546.64,0.936000000000149,7,0.00747863247863129,NA,"role_play","LAURA",1,0,0,0
