"","Episode","startTime","endTime","Actor","Text","vox_machina","guest","staff","Matt","Arc","Arc_no","timeDiffInSecs","wordCount","WordsPerMillisec","segment","encounter_count","rp_combat","turn_number","CR_GUEST"
"1",56,0.165,3.887,"MATT","hello everyone, and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around, roll dice, and play dungeons and dragons. yes, in my face. thanks, travis. so tonight we'll kick off here with some announcements. first and foremost, the first run with loot crate went very well; you guys rose up and showed your interest in that fantastic product and they've come back!",0,0,0,1,"Attack_Conclave",4,3.722,75,0.0201504567436862,"proglog",NA,NA,1,"MATT"
"2",56,28.482,30.258,"TRAVIS","put the stank down! loot crate!",1,0,0,0,"Attack_Conclave",4,1.776,7,0.00394144144144144,"proglog",NA,NA,2,"TRAVIS"
"3",56,30.258,31.441,"MATT","once again",0,0,0,1,"Attack_Conclave",4,1.183,2,0.00169061707523246,"proglog",NA,NA,3,"MATT"
"4",56,35.105,43.901,"MATT","that's wonderful. so yeah, so those of you guys who are tuning into this wonderful offer for the first time, they are offering a $3 subscription the word escapes me for some reason.",0,0,0,1,"Attack_Conclave",4,8.79600000000001,35,0.00397908140063665,"proglog",NA,NA,4,"MATT"
"5",56,52.317,53.441,"SAM","discount.",1,0,0,0,"Attack_Conclave",4,1.124,2,0.00177935943060498,"proglog",NA,NA,5,"SAM"
"6",56,53.441,55.576,"MATT","discount, that's the word, because my brain is stuck in fantasy mode.",0,0,0,1,"Attack_Conclave",4,2.135,14,0.00655737704918033,"proglog",NA,NA,6,"MATT"
"7",56,55.576,57.909,"MARISHA","discount code. i love that you called it a modifier!",1,0,0,0,"Attack_Conclave",4,2.333,11,0.00471495927989713,"proglog",NA,NA,7,"MARISHA"
"8",56,57.909,60.474,"MATT","he said ""modifier."" that was travis on that one.",0,0,0,1,"Attack_Conclave",4,2.565,10,0.00389863547758285,"proglog",NA,NA,8,"MATT"
"9",56,60.474,62.578,"TRAVIS","jock said modifier, y'all.",1,0,0,0,"Attack_Conclave",4,2.10400000000001,6,0.00285171102661596,"proglog",NA,NA,9,"TRAVIS"
"10",56,62.578,69.438,"MATT","minus $3 modifier to your critical role subscription for loot crate. but no, loot crate is a monthly subscription box. they make a really awesome, continuously new array of geek-centric and gamer gear, toys, t-shirts, wearable content, collectibles, it's badass. me and marisha have been members for years ourselves.",0,0,0,1,"Attack_Conclave",4,6.86,53,0.00772594752186589,"proglog",NA,NA,10,"MATT"
"11",56,83.47,84.789,"MARISHA","and taliesin. high-five. there we go.",1,0,0,0,"Attack_Conclave",4,1.319,8,0.00606520090978012,"proglog",NA,NA,11,"MARISHA"
"12",56,88.86,90.459,"TALIESIN","high-five. that was so awkward.",1,0,0,0,"Attack_Conclave",4,1.599,7,0.00437773608505315,"proglog",NA,NA,12,"TALIESIN"
"13",56,90.459,95.427,"MATT","that was delightfully awkward. that was great. so we announced at the end of the last run with loot crate that their new upcoming box is themed ""dystopia."" it's everything post-apocalyptic, they've had a lot of really awesome robocop, terminator 3, matrix items and bioshock items",0,0,0,1,"Attack_Conclave",4,4.968,49,0.00986312399355877,"proglog",NA,NA,13,"MATT"
"14",56,109.285,110.337,"LAURA","fallout 4!",1,0,0,0,"Attack_Conclave",4,1.05200000000001,3,0.00285171102661595,"proglog",NA,NA,14,"LAURA"
"15",56,110.337,116.554,"MATT","a bunch of really cool things in this next crate. plus, on top of the previous stuff we've offered, they also put out what's called a dx box, this dystopia dx. which is a special, premium box which contains over $100 in items into it, it's for the really hardcore awesome collectors out there. and the box itself is a lot bigger",0,0,0,1,"Attack_Conclave",4,6.217,65,0.0104552034743445,"proglog",NA,NA,15,"MATT"
"16",56,132.528,133.934,"TRAVIS","yeah! look at that thing!",1,0,0,0,"Attack_Conclave",4,1.40600000000001,6,0.00426742532005688,"proglog",NA,NA,16,"TRAVIS"
"17",56,133.934,136.792,"SAM","it stands for ""damn! extreme!""",1,0,0,0,"Attack_Conclave",4,2.858,6,0.00209937018894331,"proglog",NA,NA,17,"SAM"
"18",56,139.733,141.838,"SAM","are we unboxing? are we doing this?",1,0,0,0,"Attack_Conclave",4,2.10499999999999,8,0.00380047505938244,"proglog",NA,NA,18,"SAM"
"19",56,141.838,144.229,"TRAVIS","don't let him get ahead of us! open that thing!",1,0,0,0,"Attack_Conclave",4,2.39100000000002,12,0.00501882057716433,"proglog",NA,NA,19,"TRAVIS"
"20",56,144.229,146.379,"SAM","are we just doing the dx?",1,0,0,0,"Attack_Conclave",4,2.14999999999998,7,0.00325581395348841,"proglog",NA,NA,20,"SAM"
"21",56,146.379,147.954,"LAURA","shut up! i gotta savor this.",1,0,0,0,"Attack_Conclave",4,1.57500000000002,7,0.0044444444444444,"proglog",NA,NA,21,"LAURA"
"22",56,147.954,150.615,"LIAM","skeletor! mine!",1,0,0,0,"Attack_Conclave",4,2.661,3,0.00112739571589628,"proglog",NA,NA,22,"LIAM"
"23",56,150.615,152.51,"LAURA","no. no, it said small, it said small, liam!",1,0,0,0,"Attack_Conclave",4,1.89499999999998,10,0.00527704485488132,"proglog",NA,NA,23,"LAURA"
"24",56,152.51,153.853,"LIAM","skeletor. mine!",1,0,0,0,"Attack_Conclave",4,1.34300000000002,3,0.00223380491437078,"proglog",NA,NA,24,"LIAM"
"25",56,153.853,157.925,"MARISHA","oh! is it skeletor?! oh, this one's a small too, on this side.",1,0,0,0,"Attack_Conclave",4,4.072,15,0.00368369351669941,"proglog",NA,NA,25,"MARISHA"
"26",56,157.925,162.019,"LAURA","oh man. i guess the girls get to take advantage of the skeletor shirts.",1,0,0,0,"Attack_Conclave",4,4.09399999999999,15,0.00366389838788471,"proglog",NA,NA,26,"LAURA"
"27",56,162.019,164.936,"MATT","i'll get you he-man!",0,0,0,1,"Attack_Conclave",4,2.917,7,0.00239972574562907,"proglog",NA,NA,27,"MATT"
"28",56,164.936,166.805,"ASHLEY","whoa! that's a rad shirt!",1,0,0,0,"Attack_Conclave",4,1.869,7,0.00374531835205993,"proglog",NA,NA,28,"ASHLEY"
"29",56,166.805,168.4,"MARISHA","this is a rad shirt.",1,0,0,0,"Attack_Conclave",4,1.595,6,0.00376175548589342,"proglog",NA,NA,29,"MARISHA"
"30",56,168.4,171.617,"TALIESIN","there's street fighter, street fighter gym bag.",1,0,0,0,"Attack_Conclave",4,3.21699999999998,9,0.00279763755051291,"proglog",NA,NA,30,"TALIESIN"
"31",56,171.617,177.354,"LAURA","do you want to roshambo to see who keeps the shirt?",1,0,0,0,"Attack_Conclave",4,5.73700000000002,12,0.00209168554993898,"proglog",NA,NA,31,"LAURA"
"32",56,177.354,182.287,"MATT","having had the pleasure of actually playing captain america once, this is really awesome, and having voiced iron man once, this box is made for me. now i need to voice skeletor and i'll be good.",0,0,0,1,"Attack_Conclave",4,4.93299999999999,38,0.00770322319075614,"proglog",NA,NA,32,"MATT"
"33",56,187.947,189.495,"TRAVIS","there you go.",1,0,0,0,"Attack_Conclave",4,1.548,4,0.00258397932816537,"proglog",NA,NA,33,"TRAVIS"
"34",56,189.495,190.976,"MATT","that's fantastic.",0,0,0,1,"Attack_Conclave",4,1.48099999999999,4,0.00270087778528023,"proglog",NA,NA,34,"MATT"
"35",56,190.976,197.663,"SAM","oh, i'm wearing a loot crate shirt right now. no, from this month's loot crate",1,0,0,0,"Attack_Conclave",4,6.68700000000001,17,0.0025422461492448,"proglog",NA,NA,35,"SAM"
"36",56,197.663,208.508,"TALIESIN","i got my street fighter gym bag.",1,0,0,0,"Attack_Conclave",4,10.845,8,0.000737667127708622,"proglog",NA,NA,36,"TALIESIN"
"37",56,208.508,211.257,"LAURA","that's so cool!",1,0,0,0,"Attack_Conclave",4,2.749,5,0.00181884321571481,"proglog",NA,NA,37,"LAURA"
"38",56,211.257,213.117,"SAM","are we allowed to open the small one, too?",1,0,0,0,"Attack_Conclave",4,1.85999999999999,10,0.00537634408602155,"proglog",NA,NA,38,"SAM"
"39",56,213.117,214.676,"MATT","heck yeah! do it!",0,0,0,1,"Attack_Conclave",4,1.559,5,0.00320718409236691,"proglog",NA,NA,39,"MATT"
"40",56,214.676,217.494,"SAM","i mean, it's not small. it's more exclusive.",1,0,0,0,"Attack_Conclave",4,2.81800000000001,11,0.00390347764371893,"proglog",NA,NA,40,"SAM"
"41",56,217.494,218.761,"MATT","there you go.",0,0,0,1,"Attack_Conclave",4,1.267,4,0.0031570639305446,"proglog",NA,NA,41,"MATT"
"42",56,218.761,223.925,"LAURA","did anybody who all did voices for street fighter? taliesin did you do street fighter, don't you?",1,0,0,0,"Attack_Conclave",4,5.16400000000002,19,0.00367931835786211,"proglog",NA,NA,42,"LAURA"
"43",56,224.927,226.861,"TALIESIN","i do, i got my street fighter bag.",1,0,0,0,"Attack_Conclave",4,1.934,9,0.00465356773526371,"proglog",NA,NA,43,"TALIESIN"
"44",56,226.861,228.774,"LAURA","so me and travis will share this one?",1,0,0,0,"Attack_Conclave",4,1.91300000000001,9,0.00470465237846312,"proglog",NA,NA,44,"LAURA"
"45",56,228.774,230.037,"MATT","there you go.",0,0,0,1,"Attack_Conclave",4,1.26300000000001,4,0.00316706254948534,"proglog",NA,NA,45,"MATT"
"46",56,230.037,232.736,"SAM","here, marish. what do we got?",1,0,0,0,"Attack_Conclave",4,2.69899999999998,7,0.00259355316783996,"proglog",NA,NA,46,"SAM"
"47",56,232.736,237.385,"MARISHA","this is dragonball, right?",1,0,0,0,"Attack_Conclave",4,4.649,5,0.00107550010755001,"proglog",NA,NA,47,"MARISHA"
"48",56,237.385,238.73,"MATT","yeah, that's dragonball too.",0,0,0,1,"Attack_Conclave",4,1.345,6,0.00446096654275093,"proglog",NA,NA,48,"MATT"
"49",56,238.73,240.267,"MARISHA","dragonball!",1,0,0,0,"Attack_Conclave",4,1.53700000000001,2,0.00130123617436564,"proglog",NA,NA,49,"MARISHA"
"50",56,240.267,245.938,"SAM","i mean, it's too much good stuff.",1,0,0,0,"Attack_Conclave",4,5.67099999999999,9,0.00158702168929642,"proglog",NA,NA,50,"SAM"
"51",56,245.938,252.22,"MATT","that you are re-rolling a new character, grog suffered a stroke.",0,0,0,1,"Attack_Conclave",4,6.28200000000001,13,0.00206940464820121,"proglog",NA,NA,51,"MATT"
"52",56,252.22,253.887,"TRAVIS","man, you're good.",1,0,0,0,"Attack_Conclave",4,1.667,5,0.002999400119976,"proglog",NA,NA,52,"TRAVIS"
"53",56,253.887,260.111,"MATT","i'm pretty fast on that draw. pretty quick! watch out for the microphone. i found in here hidden amongst the rest of the big things a really awesome stan lee pin, which is badass because years ago, at an avengers-themed birthday party, we all dressed up, i actually dressed up as stan lee, it was a lot of fun",0,0,0,1,"Attack_Conclave",4,6.22399999999999,61,0.00980077120822624,"proglog",NA,NA,53,"MATT"
"54",56,274.132,275.382,"MARISHA","you did.",1,0,0,0,"Attack_Conclave",4,1.25,3,0.0024,"proglog",NA,NA,54,"MARISHA"
"55",56,275.382,281.014,"MATT","yeah. we got a whole avengers last supper picture with stan lee in the middle just going like",0,0,0,1,"Attack_Conclave",4,5.63200000000001,18,0.00319602272727272,"proglog",NA,NA,55,"MATT"
"56",56,281.014,282.253,"LAURA","what?",1,0,0,0,"Attack_Conclave",4,1.23899999999998,2,0.00161420500403554,"proglog",NA,NA,56,"LAURA"
"57",56,282.253,285.011,"TALIESIN","it was also we had a friend who did jack kirby and we got a fight sequence going.",1,0,0,0,"Attack_Conclave",4,2.75800000000004,19,0.00688905003625806,"proglog",NA,NA,57,"TALIESIN"
"58",56,285.011,291.657,"MATT","yeah, me and him fought. you showed up as the purple man and you did karaoke to start wearing purple. that was a good night.",0,0,0,1,"Attack_Conclave",4,6.64599999999996,26,0.00391212759554622,"proglog",NA,NA,58,"MATT"
"59",56,293.651,295.838,"SAM","stan lee licks every pin.",1,0,0,0,"Attack_Conclave",4,2.18700000000001,6,0.00274348422496569,"proglog",NA,NA,59,"SAM"
"60",56,295.838,299.806,"MATT","he does. individually. true believers!",0,0,0,1,"Attack_Conclave",4,3.96799999999996,6,0.00151209677419356,"proglog",NA,NA,60,"MATT"
"61",56,299.806,301.517,"TALIESIN","excelsior!",1,0,0,0,"Attack_Conclave",4,1.71100000000001,2,0.00116890707188778,"proglog",NA,NA,61,"TALIESIN"
"62",56,301.517,306.627,"MATT","so yeah, for those who aren't subscribers, it's awesome.",0,0,0,1,"Attack_Conclave",4,5.11000000000001,12,0.00234833659491193,"proglog",NA,NA,62,"MATT"
"63",56,306.627,309.256,"TRAVIS","that's a gift, man, that is a great gift.",1,0,0,0,"Attack_Conclave",4,2.62899999999996,11,0.0041841004184101,"proglog",NA,NA,63,"TRAVIS"
"64",56,309.256,314.075,"SAM","and with a $3 discount, if you multiply that by 12, that's like getting a free crate every year. i'm just making that up.",1,0,0,0,"Attack_Conclave",4,4.81900000000002,27,0.00560282216227431,"proglog",NA,NA,64,"SAM"
