"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Vestiges",5,57,1,"proglog","MATT","welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors battle traffic from e3 to get here in time to roll dice and play dungeons and dragons.",0,1.99,1.99,35,0.0175879396984925,NA,NA,"MATT",0,0,0,1
"2","Vestiges",5,57,2,"proglog","TRAVIS","yeah, we do.",9.49,11,1.51,4,0.00264900662251656,NA,NA,"TRAVIS",1,0,0,0
"3","Vestiges",5,57,3,"proglog","SAM","video games!",9.49,11,1.51,3,0.00198675496688742,NA,NA,"SAM",1,0,0,0
"4","Vestiges",5,57,4,"proglog","MARISHA","all the video games.",11,12.79,1.79,5,0.00279329608938548,NA,NA,"MARISHA",1,0,0,0
"5","Vestiges",5,57,5,"proglog","MATT","thank you for being patient and waiting for us with a couple of tech issues and generally battling living in los angeles and having a car. anyway, before we kick the night off, real fast, i just want to take a moment to acknowledge and i feel it's important to acknowledge there's been a lot of difficulty and a lot of terrible things happening in the world and in our country in particular this past week or so. and us as critical role and this community around, i'm sure many of you agree, we just wanted to take a moment to express that we stand with the families of those that are currently dealing with this difficulty, who have lost those, and stand with the community that this was aimed at. and everybody who has come together as part of this, we are in full support of this whole wonderful gathering of people in light of this darkness, and i think it's not just myself when i say that everything this community stands for is to perpetually spread love, community, positivity, acceptance, and everything in between. so we just wanted to bring that to you guys and let you know that we're thinking about you all out there. and we have a wonderful community of critters out there as well. if anyone needs any help, assistance, or guidance, or even just a happy word to pick them up during this rough time, we're all there for you. so, anyway. then, to kick off this evening of announcements and such, we are kicking into the second day of our renewed loot crate sponsorship.",12.79,14.65,1.86,279,0.15,NA,NA,"MATT",0,0,0,1
"6","Vestiges",5,57,6,"proglog","MATT","we wanted to reinforce that their current theme is dystopia, which is an awesome theme box that deals with all sorts of things of post-apocalypse and dystopian-type films, games, the whole thing. they have fallout, robocop, bioshock, a whole bunch of really, really cool things, so if you guys want to go to lootcrate.com/criticalrole, you can go ahead and get $3 off your subscription and get a whole bunch of that cool stuff. we also have the dystopia dx, which is their big collector's box",117.92,121.71,3.78999999999999,90,0.0237467018469657,NA,NA,"MATT",0,0,0,1
"7","Vestiges",5,57,7,"proglog","TRAVIS","so awesome.",147.68,148.54,0.859999999999985,3,0.00348837209302332,NA,NA,"TRAVIS",1,0,0,0
"8","Vestiges",5,57,8,"proglog","MATT","which we showed last week.",148.54,150,1.46000000000001,6,0.00410958904109587,NA,NA,"MATT",0,0,0,1
"9","Vestiges",5,57,9,"proglog","LAURA","oh, is that what this one was from?",150,152,2,9,0.0045,NA,NA,"LAURA",1,0,0,0
"10","Vestiges",5,57,10,"proglog","MARISHA","yeah, your sweet shirt.",152,154,2,5,0.0025,NA,NA,"MARISHA",1,0,0,0
"11","Vestiges",5,57,11,"proglog","ASHLEY","i love that shirt.",154,155.59,1.59,5,0.00314465408805031,NA,NA,"ASHLEY",1,0,0,0
"12","Vestiges",5,57,12,"proglog","LAURA","yeah, skeletor!",154,155.59,1.59,3,0.00188679245283018,NA,NA,"LAURA",1,0,0,0
"13","Vestiges",5,57,13,"proglog","MATT","that's pretty slick. if you guys have a chance to check it out, go see if it's something you'd be interested in, and make sure you put in the criticalrole all one word code to go ahead and get your subscription discount, which is fantastic.",155.59,158,2.41,49,0.0203319502074689,NA,NA,"MATT",0,0,0,1
"14","Vestiges",5,57,14,"proglog","TRAVIS","yeah.",170,171,1,2,0.002,NA,NA,"TRAVIS",1,0,0,0
