"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Fall_Conclave",6,80,1,"proglog","MATT","welcome back, guys. i hope you enjoyed your your holiday. hope you enjoyed your new year and are ready to tackle all the chaos this year has coming. both fists forward. so, missed you guys. last we left off was a little crazy, but before we get to that circumstance, let's go ahead and start with our announcements. yay! first and foremost, our first episode of the year is sponsored by us happy to be back. we have no sponsor tonight.",10.19,39.63,29.44,83,0.00281929347826087,NA,NA,"MATT",0,0,0,1
"2","Fall_Conclave",6,80,2,"proglog","MARISHA","happiness!",39.66,40.78,1.12,2,0.00178571428571428,NA,NA,"MARISHA",1,0,0,0
"3","Fall_Conclave",6,80,3,"proglog","MATT","so sponsored instead by viewers like you. so... thank you. but, yeah, so other announcements we have. me and marisha will be running from this episode tonight to pack and leave at a super early, pre-dawn flight. pretty much, or at dawn flight, to magfest. we'll be there getting in later tomorrow, and be there this weekend. so, those of you who are going to magfest, we'll see you there. we have",40.81,64.239,23.429,75,0.00320116095437279,NA,NA,"MATT",0,0,0,1
"4","Fall_Conclave",6,80,4,"proglog","LAURA","is that what it is, just a lot of magazines?",64.269,65.42,1.151,11,0.00955690703735885,NA,NA,"LAURA",1,0,0,0
"5","Fall_Conclave",6,80,5,"proglog","MATT","just a lot of magazines.",65.45,66.66,1.20999999999999,6,0.00495867768595044,NA,NA,"MATT",0,0,0,1
"6","Fall_Conclave",6,80,6,"proglog","TALIESIN","people, us weekly. -",66.69,69.78,3.09,4,0.00129449838187702,NA,NA,"TALIESIN",1,0,0,0
"7","Fall_Conclave",6,80,7,"proglog","MATT","we pretty much got in there only because of the article in game informer. that's the only reason we were invited. no, magfest is great. we have a critical role panel tomorrow evening that me and marisha will be doing, and other fun stuff saturday and sunday. so, look for us in the schedule and we'll look forward to seeing you guys at the actual event. travis, you wanted to mention something real quick?",69.81,89.39,19.58,77,0.00393258426966292,NA,NA,"MATT",0,0,0,1
"8","Fall_Conclave",6,80,8,"proglog","TRAVIS","yes! i wanted to give a quick shout out to kathy creshe, creshaw, i don't know how to say it.",89.42,96.3,6.88,22,0.00319767441860465,NA,NA,"TRAVIS",1,0,0,0
"9","Fall_Conclave",6,80,9,"proglog","TALIESIN","that was a good shout out.",96.33,97.81,1.48,7,0.00472972972972972,NA,NA,"TALIESIN",1,0,0,0
"10","Fall_Conclave",6,80,10,"proglog","TRAVIS","from pennsylvania.",97.84,99.6,1.75999999999999,3,0.00170454545454546,NA,NA,"TRAVIS",1,0,0,0
"11","Fall_Conclave",6,80,11,"proglog","SAM","big fan of the show?",99.63,100.72,1.09,6,0.00550458715596329,NA,NA,"SAM",1,0,0,0
"12","Fall_Conclave",6,80,12,"proglog","TRAVIS","we love you, from us, to you.",100.75,103.15,2.40000000000001,8,0.00333333333333333,NA,NA,"TRAVIS",1,0,0,0
"13","Fall_Conclave",6,80,13,"proglog","LAURA","we read your email. -",103.18,104.48,1.3,5,0.00384615384615385,NA,NA,"LAURA",1,0,0,0
"14","Fall_Conclave",6,80,14,"proglog","TRAVIS","sam!",104.51,106.06,1.55,2,0.00129032258064516,NA,NA,"TRAVIS",1,0,0,0
