"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Attack_Conclave",4,50,1,"proglog","MATT","hello everyone, and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons, roll dice, and stuff. tonight is a special episode; it's a special 50th episode. we've made 50 of these! to kick off the evening's festivities before the game, we want to show our first big present to you guys, something we've been working on for about a little over a month. we hope you guys enjoy it. let's go ahead and have a look at the new full intro for critical role. [dramatic music]",0,122.772,122.772,107,0.000871534226045027,NA,NA,"MATT",0,0,0,1
"2","Attack_Conclave",4,50,2,"proglog","MATT","and welcome back, guys!",122.772,129.698,6.926,5,0.000721917412647993,NA,NA,"MATT",0,0,0,1
"3","Attack_Conclave",4,50,3,"proglog","MATT","that was fun! we've been silently working on that for a long time.",129.698,139.068,9.37,15,0.0016008537886873,NA,NA,"MATT",0,0,0,1
"4","Attack_Conclave",4,50,4,"proglog","MARISHA","it was so hard to keep secret.",139.068,142.097,3.029,8,0.00264113568834599,NA,NA,"MARISHA",1,0,0,0
"5","Attack_Conclave",4,50,5,"proglog","MATT","i know. every edit that came in was awesome. yeah, we all went together in simi valley for a day and shot, and did wonderful photos, which we actually have wallpaper going up tonight!",142.097,153.972,11.875,35,0.00294736842105263,NA,NA,"MATT",0,0,0,1
"6","Attack_Conclave",4,50,6,"proglog","LAURA","that is correct. it'll be going up very soon.",153.972,157.003,3.03099999999998,11,0.00362916529198287,NA,NA,"LAURA",1,0,0,0
"7","Attack_Conclave",4,50,7,"proglog","MARISHA","i guess i could go right",157.003,159.526,2.52300000000002,6,0.00237812128418547,NA,NA,"MARISHA",1,0,0,0
"8","Attack_Conclave",4,50,8,"proglog","LAURA","do it now, he just said it!",159.526,161.488,1.96199999999999,8,0.00407747196738025,NA,NA,"LAURA",1,0,0,0
"9","Attack_Conclave",4,50,9,"proglog","LIAM","we're doing it live! we're doing it live.",161.488,165.432,3.94399999999999,11,0.00278904665314402,NA,NA,"LIAM",1,0,0,0
"10","Attack_Conclave",4,50,10,"proglog","SAM","we're releasing a special 50th episode wallpaper all for you guys to use on your home pcs.",165.432,170.488,5.05600000000001,19,0.00375791139240505,NA,NA,"SAM",1,0,0,0
"11","Attack_Conclave",4,50,11,"proglog","MARISHA","on the critical role twitter and facebook right now.",170.488,173.521,3.03299999999999,10,0.00329706561160568,NA,NA,"MARISHA",1,0,0,0
"12","Attack_Conclave",4,50,12,"proglog","SAM","download it!",173.521,174.704,1.18300000000002,3,0.00253592561284864,NA,NA,"SAM",1,0,0,0
"13","Attack_Conclave",4,50,13,"proglog","MATT","there you go.",174.704,175.726,1.02199999999999,4,0.00391389432485326,NA,NA,"MATT",0,0,0,1
