"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Daring_Deeds",7,99,1,"proglog","MATT","welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons. for our 99th episode, which is crazy, that's absolute batshit. makes next week the 100th, which is crazy, even more crazy, and we'll be more crazy.",0.079,17.617,17.538,53,0.00302200935112327,NA,NA,"MATT",0,0,0,1
"2","Daring_Deeds",7,99,2,"proglog","TRAVIS","you did the math wrong there. oh no, that's right.",17.617,21.155,3.538,12,0.00339174674957603,NA,NA,"TRAVIS",1,0,0,0
"3","Daring_Deeds",7,99,3,"proglog","MATT","yeah, that's right. yeah, intelligence six. anyway, guys, welcome! we have an awesome guest. tonight jon heder will be joining us",21.155,31.575,10.42,22,0.00211132437619962,NA,NA,"MATT",0,0,0,1
"4","Daring_Deeds",7,99,4,"proglog","ASHLEY","who is it? who is it?",31.575,33.047,1.472,7,0.0047554347826087,NA,NA,"ASHLEY",1,0,0,0
"5","Daring_Deeds",7,99,5,"proglog","MATT","at the point in the narrative in which his character will arrive. but, before then, let's go ahead and get to our announcements for the evening. first and foremost, we have a new merch item, i believe.",33.047,43.458,10.411,39,0.00374603784458745,NA,NA,"MATT",0,0,0,1
"6","Daring_Deeds",7,99,6,"proglog","LAURA","yes, we do!",43.458,44.578,1.12,4,0.00357142857142856,NA,NA,"LAURA",1,0,0,0
"7","Daring_Deeds",7,99,7,"proglog","MATT","laura, if you want to introduce it and possibly",44.578,46.21,1.632,9,0.00551470588235295,NA,NA,"MATT",0,0,0,1
"8","Daring_Deeds",7,99,8,"proglog","LAURA","oh, well i know some of you have been wanting to hear more about scanlan, and we thought it would be great to release a concert tee of his. wait, turn around, because it's even better on the back.",46.21,60.259,14.049,41,0.00291835717844686,NA,NA,"LAURA",1,0,0,0
"9","Daring_Deeds",7,99,9,"proglog","LAURA","and if you notice, he's got a few canceled appearances there at the end because",60.259,66.208,5.949,16,0.00268952765170617,NA,NA,"LAURA",1,0,0,0
"10","Daring_Deeds",7,99,10,"proglog","SAM","because he died.",66.208,67.872,1.664,4,0.00240384615384615,NA,NA,"SAM",1,0,0,0
