"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Fall_Conclave",6,78,1,"proglog","MATT","hello everyone, and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons. we have a bunch of announcements; try and get through them as fast as possible. first and foremost, taliesin jaffe is on his way, he's playing the part of sam riegel and being late today.",0.223,3.363,3.14,64,0.0203821656050955,NA,NA,"MATT",0,0,0,1
"2","Fall_Conclave",6,78,2,"proglog","SAM","yeah. clever.",14.958,16.968,2.01,3,0.00149253731343284,NA,NA,"SAM",1,0,0,0
"3","Fall_Conclave",6,78,3,"proglog","MATT","but he'll be here shortly. and we do not have a travis willingham tonight, unfortunately, he is out of town shooting something pretty awesome, so yeah, boo indeed. not watching avengers this time.",16.968,20.929,3.961,35,0.00883615248674577,NA,NA,"MATT",0,0,0,1
"4","Fall_Conclave",6,78,4,"proglog","LAURA","that was the only time he's missed.",28.602,31.36,2.758,9,0.00326323422770123,NA,NA,"LAURA",1,0,0,0
"5","Fall_Conclave",6,78,5,"proglog","MATT","that was the only time he's missed it, yeah. and he was not happy. i know. he's like, why is everyone else leveling and not me yet? nah, sorry dude. anyway, so we'll miss you travis, sorry you're not here. oh, it sounds like we have a taliesin. get in there, taliesin. we have two sponsors",31.36,36.353,4.993,60,0.0120168235529742,NA,NA,"MATT",0,0,0,1
"6","Fall_Conclave",6,78,6,"proglog","SAM","wait, what, matt? two sponsors?",50.527,52.889,2.362,6,0.00254022015241321,NA,NA,"SAM",1,0,0,0
"7","Fall_Conclave",6,78,7,"proglog","MATT","what? two sponsors. we're splitting this up, is what we're doing. first, the new tonight-only sponsor we have is puzzle quest, magic puzzle quest, actually. if you've watched any other programs this week, me, marisha, liam and taliesin all did a show that was on tuesday. before talks machina. game the game, with rebecca and ivan, where we played it, as well as a number of other ridiculous games. but it's great, i grew up playing magic, it's very much a mutually",52.889,61.96,9.071,88,0.00970124572814464,NA,NA,"MATT",0,0,0,1
"8","Fall_Conclave",6,78,8,"proglog","SAM","oh, taliesin has it on his ipad right there!",82.545,85.028,2.483,10,0.0040273862263391,NA,NA,"SAM",1,0,0,0
"9","Fall_Conclave",6,78,9,"proglog","MATT","there you go, and it's facing sideways. but it's a puzzle drop game, but mixed in with the mechanics of magic. it's free, you can check it out, and they're being awesome, sponsoring us tonight. if you're into fantasy and that type of three-match games, totally up your alley, and if you click on the link in chat, which is bit.ly/criticalquest and try the game out. that's where you can go ahead and find it. so",85.028,91.906,6.878,85,0.0123582436754871,NA,NA,"MATT",0,0,0,1
"10","Fall_Conclave",6,78,10,"proglog","LIAM","you should totally play that during the thordak fight.",111.563,113.584,2.021,10,0.0049480455220188,NA,NA,"LIAM",1,0,0,0
"11","Fall_Conclave",6,78,11,"proglog","TALIESIN","this is my plan, while you guys are doing your stuff, i'm going to be playing puzzle quest.",113.584,117.145,3.56099999999999,20,0.00561639988767201,NA,NA,"TALIESIN",1,0,0,0
"12","Fall_Conclave",6,78,12,"proglog","MATT","oh and taliesin, also i have left a sheet there for your updated cabal's ruin.",117.145,120.727,3.58200000000001,17,0.00474595198213288,NA,NA,"MATT",0,0,0,1
"13","Fall_Conclave",6,78,13,"proglog","MARISHA","yeah, we have updated stuff.",120.727,123.069,2.342,6,0.00256191289496157,NA,NA,"MARISHA",1,0,0,0
"14","Fall_Conclave",6,78,14,"proglog","TALIESIN","wow, you nerfed me. okay. i'm just kidding.",123.069,125.982,2.913,10,0.0034328870580158,NA,NA,"TALIESIN",1,0,0,0
"15","Fall_Conclave",6,78,15,"proglog","MATT","no, in working on the campaign guide, and the section about the vestiges, while also seeing how things played out through the game as we've gone through, there's been a slight balance tweak to a couple of them, most in your favor. enjoy.",125.982,131.409,5.42699999999999,46,0.00847613782937167,NA,NA,"MATT",0,0,0,1
"16","Fall_Conclave",6,78,16,"proglog","TALIESIN","i think you were giving me a little bit of this drunkenly during westworld, if i recall.",138.659,142.955,4.29600000000002,18,0.00418994413407819,NA,NA,"TALIESIN",1,0,0,0
"17","Fall_Conclave",6,78,17,"proglog","MATT","i think so, actually, yeah.",142.955,144.464,1.50899999999999,6,0.00397614314115312,NA,NA,"MATT",0,0,0,1
"18","Fall_Conclave",6,78,18,"proglog","MARISHA","the main thing that has changed on the spire of conflux is that i now gain plus one bonus to spell attack rolls and my spell save dc increases by one.",144.464,148.638,4.17400000000001,32,0.00766650694777191,NA,NA,"MARISHA",1,0,0,0
"19","Fall_Conclave",6,78,19,"proglog","MATT","it's a benefit to you.",152.816,155.976,3.16,7,0.00221518987341772,NA,NA,"MATT",0,0,0,1
"20","Fall_Conclave",6,78,20,"proglog","MARISHA","yes it is.",155.976,157.115,1.13900000000001,4,0.00351185250219488,NA,NA,"MARISHA",1,0,0,0
"21","Fall_Conclave",6,78,21,"proglog","MATT","it's a benefit to anybody who uses it in their own home campaign, it is not just specific.",157.115,159.321,2.20599999999999,20,0.00906618313689941,NA,NA,"MATT",0,0,0,1
