"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Attack_Conclave",4,42,1,"proglog","MATT","hello everyone, and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around, roll dice, and play dungeons and dragons, while liam curses at me a few seconds before we start the show to try and throw me off. it's worked once before.",0,12.174,12.174,54,0.00443568260226713,NA,NA,"MATT",0,0,0,1
"2","Attack_Conclave",4,42,2,"proglog","TALIESIN","cock goblins.",12.174,13.846,1.672,3,0.00179425837320574,NA,NA,"TALIESIN",1,0,0,0
"3","Attack_Conclave",4,42,3,"proglog","MATT","it'll probably work again. welcome to the show. so yeah, for the returning friends, thank you for coming, and for new folks, welcome to the chaos.",13.846,21.616,7.77,28,0.0036036036036036,NA,NA,"MATT",0,0,0,1
"4","Attack_Conclave",4,42,4,"proglog","TRAVIS","get the fuck out.",21.616,22.984,1.368,5,0.00365497076023391,NA,NA,"TRAVIS",1,0,0,0
"5","Attack_Conclave",4,42,5,"proglog","LAURA","don't say that.",22.984,24.518,1.534,5,0.00325945241199479,NA,NA,"LAURA",1,0,0,0
"6","Attack_Conclave",4,42,6,"proglog","MATT","it's already so hostile here tonight. so i guess first and foremost, let's see if we can get through these announcements pretty quick. first and foremost, a reminder, me and marisha will be in colorado tomorrow at the colorado anime fest. we'll be guests this weekend there, so if any folks are coming out, we'll look forward to seeing you. we'll be flying over bright and early tomorrow morning. taliesin, you're also",24.518,46.713,22.195,78,0.00351430502365398,NA,NA,"MATT",0,0,0,1
"7","Attack_Conclave",4,42,7,"proglog","TALIESIN","i will be in phoenix, arizona at the amazing comic con, and if you follow me on twitter, @executivegoth, i will actually tell you where i will be at the convention at various times.",46.713,59.357,12.644,35,0.00276811135716545,NA,NA,"TALIESIN",1,0,0,0
"8","Attack_Conclave",4,42,8,"proglog","MATT","so you can stalk him.",59.357,60.683,1.326,6,0.00452488687782805,NA,NA,"MATT",0,0,0,1
"9","Attack_Conclave",4,42,9,"proglog","TALIESIN","you can stalk me. i'll be very stalkable. e-stalk.",60.683,63.136,2.453,12,0.00489196901752955,NA,NA,"TALIESIN",1,0,0,0
"10","Attack_Conclave",4,42,10,"proglog","MARISHA","it's like santa tracker, but taliesin tracker.",63.136,65.559,2.42299999999999,9,0.00371440363186134,NA,NA,"MARISHA",1,0,0,0
"11","Attack_Conclave",4,42,11,"proglog","MATT","yeah. waldo tracker. why has nobody done that yet? give it some time. let's see. also, i guess, tonight we're going to be trying out this new table camera here on the side to give you a separate view of the battle. we can switch around as we're finding our way through the amorphous betterment of our program.",65.559,85.779,20.22,62,0.00306627101879327,NA,NA,"MATT",0,0,0,1
"12","Attack_Conclave",4,42,12,"proglog","LIAM","can we work in like a wolf blizter hologram? like they have on cnn as well?",85.779,91.748,5.96900000000001,17,0.00284804824928798,NA,NA,"LIAM",1,0,0,0
"13","Attack_Conclave",4,42,13,"proglog","MATT","i'll put that on the wish list.",91.748,93.441,1.693,9,0.00531600708800946,NA,NA,"MATT",0,0,0,1
"14","Attack_Conclave",4,42,14,"proglog","LIAM","on the table, next to all the guys.",93.441,94.824,1.383,9,0.00650759219088939,NA,NA,"LIAM",1,0,0,0
