"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Attack_Conclave",4,43,1,"proglog","MATT","hello, everyone, and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors roll dice, play dungeons and dragons, and liam once again throws curses at me right before we start the stream. it's good, it's good.",0.126,13.034,12.908,47,0.00364115277347381,NA,NA,"MATT",0,0,0,1
"2","Attack_Conclave",4,43,2,"proglog","LIAM","i love you.",13.034,13.984,0.949999999999999,4,0.00421052631578948,NA,NA,"LIAM",1,0,0,0
"3","Attack_Conclave",4,43,3,"proglog","MATT","i love you too. sam's on his way, he'll be here shortly.",13.984,18.161,4.177,15,0.00359109408666507,NA,NA,"MATT",0,0,0,1
"4","Attack_Conclave",4,43,4,"proglog","LIAM","lies.",18.161,19.432,1.271,2,0.00157356412273801,NA,NA,"LIAM",1,0,0,0
"5","Attack_Conclave",4,43,5,"proglog","MATT","hopefully. possibly lies. he's a good liar, as we know. but we've got a couple announcements we want to get done before the show. first and foremost, as a reminder, we're all flying out to portland tomorrow for wizard world.",19.432,33.513,14.081,44,0.00312477806973937,NA,NA,"MATT",0,0,0,1
"6","Attack_Conclave",4,43,6,"proglog","MARISHA","getting on a plane!",33.513,34.521,1.008,5,0.00496031746031745,NA,NA,"MARISHA",1,0,0,0
"7","Attack_Conclave",4,43,7,"proglog","TALIESIN","i gotta pack a bag!",34.521,35.571,1.05,6,0.00571428571428573,NA,NA,"TALIESIN",1,0,0,0
"8","Attack_Conclave",4,43,8,"proglog","MARISHA","never unpacked it.",35.571,37.324,1.753,4,0.00228180262407302,NA,NA,"MARISHA",1,0,0,0
"9","Attack_Conclave",4,43,9,"proglog","MATT","looking forward to seeing you guys there tomorrow. we have a panel tomorrow and on sunday saturday. my week, it's been a long week. saturday panel at 2pm, which will be",37.324,51.968,14.644,32,0.0021851953018301,NA,NA,"MATT",0,0,0,1
"10","Attack_Conclave",4,43,10,"proglog","LAURA","on the main gaming stage.",51.968,53.798,1.83,6,0.00327868852459017,NA,NA,"LAURA",1,0,0,0
"11","Attack_Conclave",4,43,11,"proglog","MATT","yup. main gaming stage. also available online at twitch.tv/wizardworld during our panel. it will be hosted there for you guys to watch, who can't be there in person.",53.798,63.55,9.752,32,0.00328137817883511,NA,NA,"MATT",0,0,0,1
"12","Attack_Conclave",4,43,12,"proglog","LAURA","and in case you forget, you can always follow critical role on twitter, @criticalrole, and the panels will be posted there, i mean, the schedule, so you guys can find us. or follow any of us for our individual signing.",63.55,77.785,14.235,41,0.00288022479803302,NA,NA,"LAURA",1,0,0,0
"13","Attack_Conclave",4,43,13,"proglog","LIAM","we have a team of hundreds that man the twitter handle with information.",77.785,81.255,3.47,14,0.00403458213256484,NA,NA,"LIAM",1,0,0,0
"14","Attack_Conclave",4,43,14,"proglog","LAURA","hundreds of twos, of threes.",81.255,84.191,2.93600000000001,6,0.00204359673024523,NA,NA,"LAURA",1,0,0,0
"15","Attack_Conclave",4,43,15,"proglog","TALIESIN","like bond villains.",84.191,85.599,1.408,4,0.00284090909090909,NA,NA,"TALIESIN",1,0,0,0
"16","Attack_Conclave",4,43,16,"proglog","LIAM","it's marisha and i.",85.599,90.266,4.667,6,0.00128562245553889,NA,NA,"LIAM",1,0,0,0
"17","Attack_Conclave",4,43,17,"proglog","MARISHA","mainly liam. mainly liam.",90.266,92.6,2.33399999999999,5,0.00214224507283634,NA,NA,"MARISHA",1,0,0,0
"18","Attack_Conclave",4,43,18,"proglog","MATT","good use of henchmen, it works out well. so look forward to that. also, we have going up, it should be on the store tonight",92.6,101.843,9.24300000000001,25,0.00270474954019258,NA,NA,"MATT",0,0,0,1
"19","Attack_Conclave",4,43,19,"proglog","LIAM","sam's here!",101.843,103.079,1.23599999999999,4,0.00323624595469258,NA,NA,"LIAM",1,0,0,0
"20","Attack_Conclave",4,43,20,"proglog","MATT","sam's here. on the store tonight, sam's here! he almost fell over. he made his dex save. everything's through the filter nowadays. it's really bad. i have a serious problem. we have going up on the store tonight at geek and sundry, we have prints our critical role poster prints with characters. we also have",103.079,127.344,24.265,59,0.00243148567896147,NA,NA,"MATT",0,0,0,1
"21","Attack_Conclave",4,43,21,"proglog","LAURA","a very limited run. it's very, very limited, signed by the cast, so those are i don't even know how many, but once they're gone, they're gone, so yeah, those will be available for a short amount of time. buy it right now!",127.344,142.061,14.717,48,0.00326153428008425,NA,NA,"LAURA",1,0,0,0
"22","Attack_Conclave",4,43,22,"proglog","MARISHA","right now, on geekandsundry.com.",142.061,144.311,2.25,6,0.00266666666666667,NA,NA,"MARISHA",1,0,0,0
"23","Attack_Conclave",4,43,23,"proglog","LAURA","sam, you look different tonight.",144.311,146.046,1.73499999999999,6,0.00345821325648418,NA,NA,"LAURA",1,0,0,0
"24","Attack_Conclave",4,43,24,"proglog","SAM","i do?",146.046,147.065,1.01900000000001,3,0.00294406280667319,NA,NA,"SAM",1,0,0,0
"25","Attack_Conclave",4,43,25,"proglog","LIAM","you look handsomer.",147.065,149.182,2.11699999999999,4,0.00188946622579122,NA,NA,"LIAM",1,0,0,0
"26","Attack_Conclave",4,43,26,"proglog","SAM","that is impossible.",149.182,151.061,1.87900000000002,4,0.00212879191059072,NA,NA,"SAM",1,0,0,0
"27","Attack_Conclave",4,43,27,"proglog","MARISHA","i do like your shirt.",151.061,152.378,1.31699999999998,6,0.00455580865603652,NA,NA,"MARISHA",1,0,0,0
"28","Attack_Conclave",4,43,28,"proglog","TALIESIN","it is a very nice shirt.",152.378,154.326,1.94800000000001,7,0.00359342915811087,NA,NA,"TALIESIN",1,0,0,0
"29","Attack_Conclave",4,43,29,"proglog","SAM","hi guys, welcome to critical role, where we nerdy-ass voice actors like to roll dice and play dungeons and dragons. oh, and liam just threw some curses at me right before we started.",154.326,168.194,13.868,35,0.00252379578886646,NA,NA,"SAM",1,0,0,0
"30","Attack_Conclave",4,43,30,"proglog","MATT","we already we already covered all this.",168.194,170.233,2.03900000000002,8,0.00392349190779791,NA,NA,"MATT",0,0,0,1
"31","Attack_Conclave",4,43,31,"proglog","SAM","oh, sorry.",170.233,171.757,1.524,3,0.00196850393700787,NA,NA,"SAM",1,0,0,0
"32","Attack_Conclave",4,43,32,"proglog","MATT","it's okay, it's good. redundancy is good in this industry. so, in that regard, also, we may be, i think we're supposed to have more ""how do you want to do this?"" shirts up. supposed to be up soon?",171.757,184.233,12.476,43,0.00344661750561077,NA,NA,"MATT",0,0,0,1
"33","Attack_Conclave",4,43,33,"proglog","LAURA","potentially soon. we're working on it. there's some really cool stuff coming. really cool stuff.",184.233,189.628,5.39499999999998,18,0.00333642261353106,NA,NA,"LAURA",1,0,0,0
"34","Attack_Conclave",4,43,34,"proglog","SAM","we don't know what's coming, do we?",189.628,193.741,4.11300000000003,10,0.00243131534159979,NA,NA,"SAM",1,0,0,0
"35","Attack_Conclave",4,43,35,"proglog","MATT","and also just a reminder to all of our friends over in the europe area, me and marisha will be guests at kaizoku con the first weekend of march, in cork, ireland, so we're excited to go and meet a bunch of critters out there. kaizoku. a gaelic mythological creature, the kaizoku. so, those are my base announcements, do we have anything else anyone wants to mention on the stream?",193.741,225.112,31.371,72,0.00229511332122024,NA,NA,"MATT",0,0,0,1
"36","Attack_Conclave",4,43,36,"proglog","TALIESIN","we have a thing. we got to announce a thing this week.",225.112,227.9,2.78800000000001,13,0.0046628407460545,NA,NA,"TALIESIN",1,0,0,0
