"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Vestiges",5,63,1,"proglog","MATT","and welcome back to tonight's episode. so, picking up where we left off, vox machina, having to find and collect the artifacts known as the vestiges of divergence to prepare themselves for battle against the chroma conclave, a group of extremely dangerous chromatic dragons who are wreaking havoc on the tal'dorei countryside, and get vengeance for the loss of vex and vax's father in the past. er, sorry, mother. the father's still around, and kind of a dick.",1.386,30.888,29.502,83,0.00281336858518067,NA,NA,"MATT",0,0,0,1
"2","Vestiges",5,63,2,"proglog","LAURA","yeah.",30.971,31.833,0.861999999999998,2,0.00232018561484919,NA,NA,"LAURA",1,0,0,0
"3","Vestiges",5,63,3,"proglog","MATT","it's been a long week. however, you guys have been making your way into the feywild in search of a specific item known as fenthras, a bow of which vex has been sort of keeping an eye on this whole time.",31.833,44.415,12.582,43,0.00341758067079955,NA,NA,"MATT",0,0,0,1
"4","Vestiges",5,63,4,"proglog","LAURA","ahh, totally.",44.415,45.639,1.224,3,0.00245098039215686,NA,NA,"LAURA",1,0,0,0
"5","Vestiges",5,63,5,"proglog","MATT","just like that. we're all having gen con plague residual, here. they've made their way through a number of strange, dangerous, and awkward encounters in the feywild, including an encounter with their father, i meant to say earlier, in syngorn, which is currently hiding out in the feywild until they've prepared for battle against thordak the cinder king. you went to the moonbrush and parleyed between pixies and werewolves, you pushed past the gilded run, a series of enchanted, dangerous rivers that keep the shademirk bog in check from spreading across the land with its corruption, and you stepped into the shademirk bog, its strange, sludgey, black, corrupt interior, stumbling upon what appears to be a small hovel built out of a tree trunk. the gnomes, making their way towards via vex's broom, caught a partial glimpse of the creature that lived within, a door was suddenly opened, and upon floating back, the broom was robbed of its magical enchantment temporarily. the party regathered and are now deciding what to do here in the depths of the shademirk bog. so, as the gnomes have returned, your broom has seemingly been proven to still function",45.639,113.116,67.477,198,0.00293433318019473,NA,NA,"MATT",0,0,0,1
"6","Vestiges",5,63,6,"proglog","LAURA","don't say 'seemingly'.",113.116,114.773,1.657,5,0.00301750150875076,NA,NA,"LAURA",1,0,0,0
"7","Vestiges",5,63,7,"proglog","MATT","why? it's fun.",114.773,115.433,0.660000000000011,5,0.00757575757575745,NA,NA,"MATT",0,0,0,1
"8","Vestiges",5,63,8,"proglog","LAURA","don't say 'seemingly'.",115.433,116.005,0.571999999999989,5,0.00874125874125892,NA,NA,"LAURA",1,0,0,0
"9","Vestiges",5,63,9,"proglog","MATT","it's fun.",116.005,116.927,0.922000000000011,4,0.00433839479392619,NA,NA,"MATT",0,0,0,1
"10","Vestiges",5,63,10,"proglog","MARISHA","we confirmed.",116.927,117.946,1.01899999999999,3,0.00294406280667323,NA,NA,"MARISHA",1,0,0,0
"11","Vestiges",5,63,11,"proglog","LAURA","yeah.",117.946,119.144,1.19800000000001,2,0.00166944908180299,NA,NA,"LAURA",1,0,0,0
"12","Vestiges",5,63,12,"proglog","MATT","what would you guys like to do?",119.144,120.597,1.45299999999999,8,0.00550584996558848,NA,NA,"MATT",0,0,0,1
"13","Vestiges",5,63,13,"proglog","SAM","all right, so that place over there, the hut.",120.597,123.763,3.16600000000001,10,0.00315855969677826,NA,NA,"SAM",1,0,0,0
"14","Vestiges",5,63,14,"proglog","LAURA","yeah.",123.763,125.174,1.411,2,0.00141743444365698,NA,NA,"LAURA",1,0,0,0
"15","Vestiges",5,63,15,"proglog","SAM","i think it was not a good idea to go over there. i think it's one of the things that what's-his-fuck warned us about.",125.174,130.942,5.768,29,0.00502773925104022,NA,NA,"SAM",1,0,0,0
"16","Vestiges",5,63,16,"proglog","LAURA","garmelie?",130.942,131.775,0.832999999999998,2,0.00240096038415367,NA,NA,"LAURA",1,0,0,0
"17","Vestiges",5,63,17,"proglog","SAM","yes.",131.775,132.391,0.615999999999985,2,0.00324675324675332,NA,NA,"SAM",1,0,0,0
"18","Vestiges",5,63,18,"proglog","LAURA","the hag, right?",132.391,133.506,1.11500000000001,4,0.00358744394618831,NA,NA,"LAURA",1,0,0,0
"19","Vestiges",5,63,19,"proglog","SAM","i don't know. i wasn't really paying attention.",133.506,135.187,1.68100000000001,11,0.00654372397382506,NA,NA,"SAM",1,0,0,0
"20","Vestiges",5,63,20,"proglog","LAURA","yeah, no, he warned us about...",135.187,136.484,1.297,7,0.00539707016191212,NA,NA,"LAURA",1,0,0,0
"21","Vestiges",5,63,21,"proglog","TALIESIN","i'm feeling the hag. is anybody else feeling the hag?",136.484,138.507,2.023,12,0.00593178447849729,NA,NA,"TALIESIN",1,0,0,0
"22","Vestiges",5,63,22,"proglog","SAM","something about a hut.",138.507,139.446,0.938999999999993,5,0.00532481363152294,NA,NA,"SAM",1,0,0,0
"23","Vestiges",5,63,23,"proglog","LAURA","i am not feeling the hag.",139.446,140.651,1.20500000000001,7,0.00580912863070533,NA,NA,"LAURA",1,0,0,0
"24","Vestiges",5,63,24,"proglog","LIAM","i'm not feeling the hag.",140.651,142.075,1.42399999999998,7,0.00491573033707873,NA,NA,"LIAM",1,0,0,0
"25","Vestiges",5,63,25,"proglog","MARISHA","how do you mean? yeah, how do you mean, feeling?",142.075,143.573,1.49800000000002,11,0.00734312416555398,NA,NA,"MARISHA",1,0,0,0
"26","Vestiges",5,63,26,"proglog","LIAM","i've had enough hag.",143.573,144.699,1.126,6,0.0053285968028419,NA,NA,"LIAM",1,0,0,0
"27","Vestiges",5,63,27,"proglog","TALIESIN","we're not feeling the hag, but i think we should avoid her.",144.699,146.042,1.34299999999999,14,0.0104244229337305,NA,NA,"TALIESIN",1,0,0,0
"28","Vestiges",5,63,28,"proglog","LAURA","the hut of wodenna.",146.042,148.246,2.20400000000001,5,0.00226860254083484,NA,NA,"LAURA",1,0,0,0
"29","Vestiges",5,63,29,"proglog","MARISHA","the hut of wodenna, right.",148.246,149.606,1.35999999999999,6,0.0044117647058824,NA,NA,"MARISHA",1,0,0,0
"30","Vestiges",5,63,30,"proglog","SAM","yeah, that's probably wodenna.",149.606,150.806,1.20000000000002,6,0.00499999999999993,NA,NA,"SAM",1,0,0,0
"31","Vestiges",5,63,31,"proglog","LAURA","it could be.",150.806,151.977,1.17099999999999,4,0.00341588385994878,NA,NA,"LAURA",1,0,0,0
